"search-number","evaluation","g1t1*","g2t1*","g3t1*","g4t1*","g5t1*","g6t1*","g7t1*","g1t2*","g2t2*","g3t2*","g4t2*","g5t2*","g6t2*","g7t2*","g1t3*","g2t3*","g3t3*","g4t3*","g5t3*","g6t3*","g7t3*","g1t4*","g2t4*","g3t4*","g4t4*","g5t4*","g6t4*","g7t4*","g1t5*","g2t5*","g3t5*","g4t5*","g5t5*","g6t5*","g7t5*","fitness","num-replicates","best-fitness-so-far"
"1","242","0.12","0.8200000000000001","0.16","0.26","0.8200000000000001","0.44","0.92","0.51","0.31","0.88","0.51","0.8300000000000001","0.07","0.59","0.15","0.71","0.79","0.88","0.87","0.6","0.92","0.26","0.55","0.71","0.56","0.96","0.72","0.22","0.92","0.5700000000000001","0.76","0.72","0.52","0.9","0.66","203","1","203"
"1","243","0.45","0.72","0.47000000000000003","0.63","0.67","0.14","0.13","0.81","0.85","0.73","0.79","0.16","0.79","0.41000000000000003","0.34","0.92","0.67","0.11","0.72","0.28","0.73","0.71","0.42","0.68","1","0.41000000000000003","0.74","0.37","0.49","0","0.46","0.56","0.31","0.64","0.44","203","1","203"
"1","244","0.45","0.72","0.32","0.63","0.67","0.14","0.18","0.78","0.85","0.73","0.79","0.16","0.79","0.22","0.34","0.92","0.67","0.11","0.64","0.28","0.72","0.71","0.21","0.68","0.07","0.45","0.74","0.37","0.49","0.15","0.45","0.55","0.31","0.75","0.44","203","1","203"
"1","245","1","0.22","0.64","0.7000000000000001","0.85","0.67","0.17","0.67","0.21","0.1","0.36","0.01","0.22","0.85","0.9400000000000001","0.03","0.88","0.88","0.8300000000000001","0.53","0.8200000000000001","0.52","0.8200000000000001","0.76","0.04","0.78","0.81","0.36","0.25","0.41000000000000003","0.19","0.81","0.13","0.55","0.48","203","1","203"
"1","246","0.64","0.12","0.4","0.41000000000000003","0.03","0.03","0.4","0.56","0.86","0.53","0.89","0.34","0.87","0.26","0.99","0.96","0.18","0","0.6900000000000001","0.71","0.07","0.11","0.11","0.71","0.38","0.11","0.47000000000000003","0.37","0.02","0.89","0.38","0.04","0.04","0.55","0.67","203","1","203"
"1","247","0.23","0.56","0.44","0.17","0.79","0.5","0.77","0.64","0.45","0.37","0.8200000000000001","0.34","0.77","0.66","0.51","0.75","0.62","0.37","0.32","0.5700000000000001","0.8","0.64","0.42","0.37","0.53","0.46","0.45","0.9400000000000001","0.55","0.26","0.66","0.24","0.45","0.93","0.86","203","1","203"
"1","248","0.27","0.59","0.14","0.24","0.03","0.97","0.6","0.49","0.48","0.6900000000000001","0.47000000000000003","0.8300000000000001","0.97","0.29","0.71","0.89","0.43","0.88","0.87","0.63","0.91","0.25","0.11","0.71","0.64","0.34","0.39","0.49","0.9500000000000001","0.58","0.67","0.72","0.67","0.06","0.56","203","1","203"
"1","249","0.52","0.04","0.11","0.23","0.26","0.08","0.4","0.68","0.46","0.05","0.11","0.71","0.3","0.15","0.24","0.04","0.61","0.29","0.61","0.9500000000000001","0.86","0.56","0.3","0.04","0.5700000000000001","0.67","0.8200000000000001","0.9400000000000001","0.13","0.78","0.34","0.44","0.28","0.78","0.98","203","1","203"
"1","250","0.45","0.72","0.32","0.6","0.67","0.14","0.18","0.78","0.85","0.73","0.79","0.16","0.79","0.64","0.74","0.47000000000000003","0.45","0.77","0.28","0.5","0.8","0.44","0.5700000000000001","0.64","0.46","0.38","0.59","0.28","0.17","0.44","0.92","0.07","0.54","0.99","0.53","203","1","203"
"1","251","0.6900000000000001","0.04","0.17","0.22","0.35000000000000003","0.06","0.68","0.35000000000000003","0.9400000000000001","0.93","0.6","0.84","0.64","0.23","0.34","0.92","0.67","0.11","0.64","0.27","0.72","0.71","0.21","0.68","0.07","0.45","0.74","0.26","0.49","0.15","0.44","0.55","0.96","0.75","0.44","203","1","203"
"1","252","0.75","0.18","0.76","0.2","0.23","0.27","0.86","0.29","0.47000000000000003","0.47000000000000003","0.3","0.36","0.27","0.04","0.15","0.88","0.52","0.89","0.87","0.59","0.97","0.18","0.56","0.39","0.67","0.31","0.43","0.79","0.32","0.58","0.49","0.67","0.97","0.8","0.22","203","1","203"
"1","253","0.6900000000000001","0.04","0.3","0.67","0.9","0.61","0.13","0.86","0.25","0.93","0.13","0.53","0.18","0.8200000000000001","0.3","0.59","0.58","0.76","0.51","0.6900000000000001","0.78","0.21","0.36","0.89","0.6","0.68","0.67","0.45","0.04","0.04","0.08","0.61","0.38","0.85","0.6","203","1","203"
"1","254","1","0.22","0.64","0.7000000000000001","0.19","0.67","0.17","0.67","0.21","0.1","0.36","0.01","0.22","0.85","0.9400000000000001","0.8200000000000001","0.88","0.88","0.8300000000000001","0.58","0.8200000000000001","0.52","0.8200000000000001","0.76","0.59","0.68","0.55","0.53","0.59","0.08","0.96","0.85","0.92","0.35000000000000003","0.9","203","1","203"
"1","255","0.6900000000000001","0.97","0.22","0.26","0.44","0.06","0.67","0.35000000000000003","0.9400000000000001","0.9400000000000001","0.6","0.22","0.64","0.41000000000000003","0.75","0.47000000000000003","0.45","0.73","0.63","0.9400000000000001","0.1","0.4","0.66","0.36","0.06","0.78","0.81","0.59","0.07","0.52","0.19","0.8","0.13","0.55","0.48","203","1","203"
"1","256","0.73","0.24","0.22","0.4","0.26","0.08","0.11","0.68","0.46","0.08","0.11","0.56","0.49","0.15","0.31","0.34","0.01","0.05","0.61","0.39","0.96","0.56","0.3","0.07","0.49","0.37","0.92","0.86","0.2","0.81","0.77","0.97","0.07","0.26","0.15","203","1","203"
"1","257","0.75","0.17","0.52","0.2","0.23","0.03","0.13","0.86","0.25","0.93","0.13","0.53","0.18","0.8200000000000001","0.3","0.55","0.58","0.76","0.51","0.74","0.78","0.18","0.59","0.89","0.6","0.68","0.67","0.45","0.04","0.24","0.08","0.02","0.38","0.85","0.19","203","1","203"
"1","258","0.26","0.87","0.55","0.7000000000000001","0.3","0.22","0.17","0.76","0.8200000000000001","0.04","0.36","0.38","0.39","0.85","0.65","0.04","0.88","0.72","0.75","0.53","0.8200000000000001","0.37","0.8200000000000001","0.76","0.25","0.54","0.79","0.88","0.37","0.41000000000000003","0.18","0.81","0.42","0.44","0.22","203","1","203"
"1","259","0.84","0.68","0.56","0.63","0.5700000000000001","0.13","0.23","0.08","0.26","0.48","0.77","0.45","0.43","0.14","0.33","0.1","0.3","1","0.79","0.07","0.44","0.11","0.93","0.37","0.74","0.34","0.07","0.26","0.07","0.34","0.19","0.72","0.13","0.55","0.55","203","1","203"
"1","260","0.84","0.68","0.62","0.63","0.56","0.13","0.23","0.08","0.25","0.55","0.93","0.45","0.4","0.01","0.33","0.1","0.3","1","0.79","0.07","0.44","0.23","0.85","0.76","0.11","0.78","0.81","0.36","0.25","0.52","0.42","0.81","0.13","0.55","0.48","203","1","203"
"1","261","0.07","0.22","0.64","0.71","0.19","0.67","0.46","0.67","0.21","0.1","0.36","0.01","0.22","0.84","0.9400000000000001","0.6","0.07","0.88","0.8300000000000001","0.58","0.8200000000000001","0.75","0.93","0.37","0.74","0.34","0.07","0.26","0.07","0.34","0.19","0.87","0.42","0.44","0.22","203","1","203"
"1","262","0.6900000000000001","0.04","0.46","0.92","0.9","0.26","0.52","0.29","0.47000000000000003","0.47000000000000003","0.3","0.36","0.24","0.59","0.15","0.88","0.52","0.39","0.87","0.59","0.96","0.21","0.56","0.39","0.64","0","0.43","0.6","0.32","0.58","0.66","0.72","0.67","0.06","0.75","203","1","203"
"1","263","0.27","0.59","0.13","0.24","0.03","0.97","0.19","0.49","0.48","0.6900000000000001","0.47000000000000003","0.8300000000000001","0.9400000000000001","0.29","0.71","0.89","0.43","0.88","0.87","0.63","0.91","0.25","0.2","0.71","0.97","0.34","0.39","0.49","0.9500000000000001","0.58","0.52","0.67","0.97","0.8300000000000001","0.22","203","1","203"
"1","264","0.08","0.07","0.11","0.08","0.26","0.08","0.4","0.68","0.46","0.05","0.11","0.71","0.8200000000000001","0.15","0.24","0.04","0.58","0.29","0.61","0.32","0.86","0.56","0.3","0.04","0.5700000000000001","0.67","0.8200000000000001","0.86","0.8200000000000001","0.6","0.64","0.48","0","0.75","0.44","203","1","203"
"1","265","0.35000000000000003","0.72","0.15","0.6","0.67","0.9400000000000001","0.5","0.75","0.88","0.55","0.98","0.7000000000000001","0.34","0.81","0.67","0.9400000000000001","0.79","0.75","0.32","0.13","0.81","0.72","0.66","0.51","0.55","0.7000000000000001","0.86","0.9400000000000001","0.12","0.65","0.29","0.51","0.28","0.78","0.9400000000000001","203","1","203"
"1","266","0.45","0.71","0.32","0.63","0.67","0.14","0.13","0.8200000000000001","0.8200000000000001","0.73","0.79","0.16","0.79","0.22","0.34","0.93","0.92","0.72","0.8300000000000001","0.58","0.8200000000000001","0.87","0.8200000000000001","0.76","0.04","0.77","0.9400000000000001","0.39","0.25","0.97","0.19","0.81","0.13","0.55","0.55","203","1","203"
"1","267","0.13","0.8200000000000001","0.31","0.8300000000000001","0.9400000000000001","0.6","0.8300000000000001","0.51","0.29","0.8","0.63","0.43","0.72","0.71","0.65","0.03","0.72","0.12","0.48","0.28","0.73","0.71","0.21","0.75","1","0.49","0.74","0.8","0.49","0.15","0.45","0.56","0.45","0.66","0.85","203","1","203"
"1","268","0.07","0.6","0.56","0.88","0.79","0.26","0.8300000000000001","0.22","0.1","0.9400000000000001","0.29","0.41000000000000003","0.24","0.64","0.9400000000000001","0.75","0.59","0.43","0.92","0.97","0.34","0.23","0.06","0.8","0.06","0.81","0.76","0.41000000000000003","0.03","0.46","0.6","0.68","0.81","0.67","0","203","1","203"
"1","269","0.51","0.22","0.16","0.92","0.8200000000000001","0.35000000000000003","0.86","0.26","0.44","0.22","0.25","0.36","1","0.11","0.14","0.67","0.75","0.73","0.8","0.93","0.1","0.87","0.62","0.5","0.71","0.7000000000000001","0.03","0.9400000000000001","0.85","0.6","0.64","0.48","0.3","0.48","0.79","203","1","203"
"1","270","0.45","0.72","0.47000000000000003","0.9500000000000001","0.86","0.14","0.13","0.81","0.85","0.86","0.64","0.16","0.79","0.41000000000000003","0.34","0.92","0.67","0.11","0.72","0.28","0.73","0.56","0.42","0.6900000000000001","1","0.41000000000000003","0.74","0.34","0.49","0.63","0.76","0.72","0.52","0.9","0.66","203","1","203"
"1","271","0.52","0.8200000000000001","0.16","0.26","0.3","0.44","0.92","0.51","0.31","0.71","0.51","0.8300000000000001","1","0.59","0.15","0.7000000000000001","0.41000000000000003","0.88","0.84","0.61","0.92","0.26","0.55","0.72","0.56","0.96","0.79","0.22","0.28","0.06","0.46","0.56","0.31","0.64","0.44","203","1","203"
"1","272","0.2","0.67","0.6","0.48","0.68","0.14","0.13","0.8","0.85","0.54","0.76","0.19","0.79","0.11","0.39","0.9400000000000001","0.61","0.29","0.61","0.8","0.8200000000000001","0.22","0.8200000000000001","0.07","0.41000000000000003","0.67","0.98","0.73","0.13","0.34","0.3","0.34","0.46","0.35000000000000003","0.26","203","1","203"
"1","273","0.51","0.24","0.07","0.08","0.26","0.08","0.87","0.6900000000000001","0.46","0.11","0.11","0.56","0.9","0.17","0.9400000000000001","0.99","0.92","0.59","0.79","0.37","0.68","0.71","0.21","0.68","1","0.45","0.74","0.87","0.49","0.15","0.97","0.68","0.88","0.34","0.35000000000000003","203","1","203"
"1","274","0.51","0.22","0.16","0.92","0.8300000000000001","0.36","0.26","0.22","0.13","0.65","0.29","0.11","0.24","0.64","0.9400000000000001","0.06","0.18","0","0.79","0.71","0.4","0.23","0.6","0.61","0.74","0.45","0.16","0.29","0.31","0.58","0.47000000000000003","0.85","0","0.86","0.59","203","1","203"
"1","275","0.27","0.11","0.78","0.78","0.21","0.6","0.17","0.64","0.26","0.58","0.39","0.5700000000000001","0.41000000000000003","0.85","0.65","0.86","0.6","0.44","0.92","0.97","0.34","0.23","0.06","0.47000000000000003","0.5700000000000001","0.81","0.68","0.22","0.6","0.46","0.6","0.68","0.81","0.67","0","203","1","203"
"1","276","0.26","0.15","0.55","0.92","0.93","0.59","0.44","0.17","0.09","0.46","0.02","0.15","0.24","0.64","0.81","0.05","0.93","0.51","0.92","0.97","0.34","0.23","0.07","0.79","1","0.45","0.74","0.37","0.49","0.12","0.46","0.32","0.31","0.75","0.35000000000000003","203","1","203"
"1","277","0.9500000000000001","0.81","0.22","0.27","0.86","0.54","0.1","0.8","0.3","0.86","0.47000000000000003","0.19","0.8","0.22","0.93","0.99","0.92","0.52","0.79","0.05","0.5700000000000001","0.71","0.21","0.79","0.36","0.9400000000000001","0.75","0.47000000000000003","0.6","0.47000000000000003","0.19","0.67","0.81","0.67","0.58","203","1","203"
"1","278","0.51","0.22","0.16","0.92","0.8300000000000001","0.59","0.43","0.22","0.1","0.86","0.29","0.19","0.79","0.23","0.93","0.99","0.92","0.58","0.79","0.02","0.68","0.71","0.18","0.68","0.07","0.41000000000000003","0.81","0.39","0.37","0.97","0.19","0.81","0.1","0.55","0.55","203","1","203"
"1","279","0.75","0.18","0.39","0.54","0.05","0.04","0.4","0.5700000000000001","0.86","0.1","0.36","0.5700000000000001","0.41000000000000003","0.86","0.65","0.03","0.88","0.71","0.8300000000000001","0.53","0.86","0.36","0.8200000000000001","0.76","0.24","0.78","0.73","0.8","0.78","0.15","0.15","0.68","0.46","0.35000000000000003","0.26","203","1","203"
"1","280","0.2","0.71","0.35000000000000003","0.48","0.68","0.14","0.13","0.8","0.85","0.5700000000000001","0.76","0.19","0.79","0.11","0.4","0.97","0.61","0.29","0.58","0.9500000000000001","0.8200000000000001","0.22","0.8200000000000001","0.07","0.46","0.67","0.96","0.7000000000000001","0.18","0.34","0.3","0.34","0.71","0.81","0.66","203","1","203"
"1","281","0.12","0.8200000000000001","0.16","0.26","0.8200000000000001","0.44","0.92","0.51","0.31","0.88","0.51","0.84","0.07","0.59","0.15","0.71","0.76","0.07","0.87","0.6","0.92","0.26","0.55","0.64","0.07","0.96","0.72","0.23","0.92","0.5700000000000001","0.76","0.79","0.52","0","0.28","203","1","203"
"1","282","0.16","0.85","0.59","0.26","0.5700000000000001","0.01","0.76","0.41000000000000003","0.26","0.42","0.89","0.8","0.88","0.26","0.99","0.17","0.3","0.06","0.6","0.18","0.51","0.44","0.78","0.9400000000000001","0.26","0.52","0.63","0.92","0.6","0.02","0.62","0.54","0.54","0","0.35000000000000003","203","1","203"
"1","283","0.27","0.16","0.73","0.65","0.15","0.64","0.46","0.6","0.02","0.88","0.6","0.43","0.72","0.68","0.65","0.03","0.88","0.75","0.8300000000000001","0.53","0.8200000000000001","0.84","0.8200000000000001","0.5","0.07","0.49","0.81","0.56","0.5700000000000001","0.41000000000000003","0.19","0.86","0.1","0.49","0.55","203","1","203"
"1","284","0.23","0.74","0.44","0.17","0.79","0.53","0.8200000000000001","0.64","0.8200000000000001","0.37","0.77","0.34","0.78","0.65","0.51","0.84","0.65","0.16","0.29","0.63","0.86","0.04","0.08","0.52","0.59","0.14","0.52","0.9","0.15","0.12","0.41000000000000003","0.32","0.31","0.75","0.35000000000000003","203","1","203"
"1","285","0.8200000000000001","0.49","0.56","0.88","0.79","0.25","0.86","0.29","0.44","0.21","0.3","0.36","1","0.11","0.13","0.08","0.75","0.7000000000000001","0.47000000000000003","0.93","0.1","0.87","0.62","0.5","0.71","0.7000000000000001","0.86","0.9400000000000001","0.8200000000000001","0.6","0.64","0.48","0.3","0.48","0.79","203","1","203"
"1","286","0.11","0.2","0.25","0.09","0.8300000000000001","0","0.13","0.73","0.89","0.4","0.27","0.09","0.21","0.45","0.25","0.68","0.64","0.41000000000000003","0.63","0.8200000000000001","0.8","0.23","0.6","0.11","0.56","0.97","0.32","0.8","0.58","0.46","0.19","0.68","0.47000000000000003","0.75","0.92","203","1","203"
"1","287","0.12","0.68","0.16","0.26","0.8200000000000001","0.45","0.92","0.76","0.31","0.39","0.52","0.8300000000000001","0.07","0.59","0.15","0.71","0.79","0.88","0.87","0.35000000000000003","0.92","0.26","0.4","0.71","0.71","0.96","0.72","0.22","0.92","0.5700000000000001","0.76","0.72","0.52","0.9","0.66","203","1","203"
"1","288","0.71","0.29","0.64","0.37","0.29","0.59","0.59","0.53","0.18","0.64","0.47000000000000003","0.71","0.27","0.7000000000000001","0.45","0.81","0.64","1","0.33","0.5700000000000001","0.8","0.64","0.85","0.37","0.53","0.49","0.9400000000000001","0.9400000000000001","0.55","0.26","0.61","0.24","0.45","0.34","0.85","203","1","203"
"1","289","0.52","0.8200000000000001","0.16","0.26","0.85","0.44","0.92","0.51","0.31","0.88","0.51","0.8300000000000001","0.07","0.59","0.15","0.68","0.79","0.89","0.87","0.6","0.67","0.26","0.55","0.71","0.56","0.96","0.72","0.22","0.92","0.5700000000000001","0.76","0.72","0.52","0.85","0.66","203","1","203"
"1","290","0.51","0.27","0.07","0.23","0.26","0.67","0.86","0.68","0.49","0.1","0.11","0.59","0.9","0.22","0.93","0.99","0.92","0.36","0.79","0.29","0.68","0.71","0.21","0.68","1","0.45","0.74","0.87","0.49","0.15","0.97","0.59","0.17","0.35000000000000003","0.26","203","1","203"
"1","291","0.11","0.11","0.26","0.09","0.8300000000000001","0","0.5","0.64","0.86","0.4","0.27","0.06","0.1","0.45","0.38","0.68","0.11","0.15","0.56","0.79","0.8","0.32","0.67","0.09","0.56","0.9400000000000001","0.33","0.87","0.58","0.46","0.42","0.47000000000000003","0.26","0.6","0.79","203","1","203"
"1","292","0.45","0.67","0.32","0.63","0.67","0.9400000000000001","0.12","0.78","0.8200000000000001","0.73","0.76","0.01","0.51","0.22","0.34","0.92","0.44","0.19","0.79","0.71","0.23","0.11","0.66","0.61","0.74","0.34","0.37","0.26","0.31","0.34","0.63","0.84","0","0.67","0.52","203","1","203"
"1","293","0.26","0.11","0.55","0.65","0.3","0.15","0.17","0.8300000000000001","0.8200000000000001","0.05","0.36","0.5700000000000001","0.37","0.74","0.7000000000000001","0.03","0.66","0.11","0.79","0.28","0.64","0.71","0.21","0.68","0.84","0.45","0.74","0.37","0.46","0.15","0.3","0.56","0.31","0.64","0.35000000000000003","203","1","203"
"1","294","0.51","0.22","0.16","0.92","0.92","0.59","0.44","0.22","0.1","0.81","0.34","0.19","0.76","0.23","0.93","0.96","0.92","0.6","0.79","0.29","0.71","0.71","0.18","0.8200000000000001","1","0.41000000000000003","0.74","0.4","0.78","0.15","0.15","0.68","0.4","0.35000000000000003","0.26","203","1","203"
"1","295","0.27","0.59","0.14","0.24","0.03","0.97","0.6","0.49","0.48","0.6900000000000001","0.16","0.76","0.97","0.29","0.71","0.89","0.43","0.91","0.11","0.56","0.91","0.25","0.11","0.71","0.65","0.34","0.39","0.34","0.9500000000000001","0.58","0.67","0.72","0.67","0.06","0.8200000000000001","203","1","203"
"1","296","0.64","0.12","0.24","0.41000000000000003","0.03","0.03","0.4","0.39","0.97","0.53","0.89","0.34","0.87","0.26","0.99","0.96","0.18","0.98","0.6900000000000001","0.71","0.04","0.37","0.11","0.56","0.38","0.11","0.47000000000000003","0.37","0.02","0.86","0.38","0.04","0.04","0.55","0.67","203","1","203"
"1","297","0.6","0.15","0.47000000000000003","0.7000000000000001","0.18","0.19","0.17","0.52","0.8200000000000001","0.05","0.59","0.5700000000000001","0.7000000000000001","0.42","0.65","0","0.18","0","0.75","0.67","0.4","0.11","0.67","0.66","0.74","0.34","0.37","0.26","0.9500000000000001","0.61","0.47000000000000003","0.84","0.79","0.67","0.59","203","1","203"
"1","298","0.45","0.08","0.32","0.63","0.67","0.45","0.12","0.9400000000000001","0.85","0.73","0.79","0.01","0.76","0.22","0.34","0.99","0.19","0","0.79","0.71","0.4","0.07","0.66","0.61","0.74","0.34","0.16","0.26","0.31","0.34","0.32","0.84","0","0.67","0.52","203","1","203"
"1","299","0.51","0.22","0.47000000000000003","0.92","0.92","0.59","0.44","0.46","0.1","0.81","0.02","0.28","0.79","0.23","0.93","1","0.91","0.59","0.8","0.29","0.68","0.71","0.18","0.68","1","0.41000000000000003","0.74","0.88","0.78","0.15","0.15","0.68","0.47000000000000003","0.6","0.29","203","1","203"
"1","300","0.71","0.67","0.62","0.63","0.39","0.13","0.23","0.08","0.25","0.72","0.93","0.45","0.4","0.01","0.33","0.1","0.3","1","0.79","0.07","0.44","0.23","0.85","0.51","0.11","0.78","0.81","0.36","0.25","0.52","0.42","0.81","0.13","0.55","0.48","203","1","203"
"1","301","0.84","0.18","0.39","0.54","0.26","0.04","0.4","0.5700000000000001","0.86","0.53","0.36","0.5700000000000001","0.41000000000000003","0.86","0.9400000000000001","0.03","0.39","0.71","0.26","0.53","0.86","0.36","0.8200000000000001","0.76","0.24","0.78","0.73","0.8","0.78","0.15","0.15","0.68","0.47000000000000003","0.35000000000000003","0.26","203","1","203"
"1","302","0.46","0.72","0.47000000000000003","0.9500000000000001","0.86","0.14","0.13","0.81","0.84","0.54","0.76","0.12","0.79","0.11","0.39","0.97","0.61","0.29","0.61","0.37","0.8200000000000001","0.22","0.8300000000000001","0.07","0.41000000000000003","0.67","0.98","0.73","0.13","0.34","0.3","0.34","0.49","0.35000000000000003","0.26","203","1","203"
"1","303","0.2","0.67","0.6","0.55","0.68","0.14","0.13","0.8","0.85","0.86","0.64","0.17","0.79","0.46","0.34","0.92","0.67","0.11","0.72","0.28","0.73","0.56","0.42","0.6900000000000001","1","0.41000000000000003","0.74","0.34","0.49","0.63","0.76","0.72","0.52","0.9","0.66","203","1","203"
"1","304","0.13","0.8200000000000001","0.31","0.8300000000000001","0.9400000000000001","0.6","0.8300000000000001","0.51","0.29","0.8","0.63","0.43","0.4","0.85","0.65","0.86","0.51","0.44","0.93","0.97","0.45","0.23","0.06","0.47000000000000003","0.5700000000000001","0.81","0.64","0.22","0.6","0.46","0.6","0.68","0.81","0.67","0","203","1","203"
"1","305","0.04","0.11","0.78","0.78","0.21","0.6","0.17","0.9500000000000001","0.26","0.58","0.39","0.5700000000000001","0.78","0.71","0.65","0.03","0.72","0.15","0.48","0.29","0.73","0.71","0.21","0.75","0.8200000000000001","0.49","0.74","0.8","0.62","0.15","0.45","0.56","0.45","0.66","0.85","203","1","203"
"1","306","0.27","0.11","0.78","0.78","0.21","0.6","0.17","0.64","0.26","0.58","0.39","0.5700000000000001","0.41000000000000003","0.85","0.65","0.86","0.6","0.44","0.92","0.97","0.93","0.59","0.08","0.52","0.59","0.14","0.52","0.89","0.15","0.15","0.41000000000000003","0.32","0.31","0.75","0.28","203","1","203"
"1","307","0.23","0.74","0.44","0.17","0.79","0.53","0.8200000000000001","0.79","0.3","0.37","0.49","0.34","0.78","0.65","0.44","0.84","0.65","0.23","0.29","0.63","0.41000000000000003","0.23","0.06","0.47000000000000003","0.5700000000000001","0.81","0.68","0.22","0.6","0.46","0.49","0.68","0.81","0.67","0.26","203","1","203"
"1","308","0.23","0.74","0.44","0.17","0.79","0.53","0.8200000000000001","0.64","0.77","0.37","0.8200000000000001","0.34","0.78","0.22","0.34","0.99","0.19","0","0.79","0.71","0.55","0.96","0.66","0.61","0.74","0.34","0.16","0.05","0.31","0.34","0.31","0.84","0","0.67","0.52","203","1","203"
"1","309","0.45","0.08","0.33","0.64","0.67","0.45","0.12","0.9400000000000001","0.85","0.73","0.79","0.02","0.76","0.65","0.52","0.84","0.65","0.16","0.29","0.63","0.86","0.04","0.08","0.11","0.58","0.3","0.52","0","0.14","0.11","0.41000000000000003","0.63","0.31","0.75","0.93","203","1","203"
"1","310","0.27","0.59","0.14","0.24","0.03","0.71","0.56","0.6900000000000001","0.46","0.05","0.11","0.71","0.34","0.15","0.24","0.04","0.37","0.29","0.61","0.32","0.9","0.56","0.3","0.04","0.5700000000000001","0.67","0.8200000000000001","0.81","0.8200000000000001","0.56","0.64","0.79","0","0.75","0.44","203","1","203"
"1","311","0.08","0.07","0.11","0.08","0.26","0.08","0.4","0.48","0.55","0.6900000000000001","0.16","0.76","0.98","0.29","0.07","0.89","0.43","0.91","0.11","0.56","0.91","0.25","0.11","0.71","0.65","0.17","0.39","0.34","0.9500000000000001","0.58","0.67","0.72","0.67","0.06","0.8200000000000001","203","1","203"
"1","312","0.2","0.97","0.35000000000000003","0.48","0.68","0.49","0.14","0.8200000000000001","0.04","0.93","0.13","0.53","0.18","0.8200000000000001","0.3","0.59","0.58","0.76","0.51","0.68","0.78","0.21","0.36","0.9400000000000001","0.6","0.68","0.67","0.45","0.04","0.04","0.55","0.61","0.38","0.85","0.79","203","1","203"
"1","313","0.6900000000000001","0.04","0.3","0.67","0.86","0.02","0.13","0.8","0.85","0.5700000000000001","0.51","0.19","0.79","0.11","0.4","0.04","0.61","0.29","0.58","0.9500000000000001","0.8200000000000001","0.84","0.8200000000000001","0.07","0.46","0.67","0.96","0.7000000000000001","0.21","0.34","0.3","0.11","0.71","0.81","0.67","203","1","203"
"1","314","0.27","0.59","0.18","0.24","0.03","0.97","0.19","0.49","0.48","0.6900000000000001","0.47000000000000003","0.8300000000000001","0.9400000000000001","0.29","0.71","0.89","0.67","0.11","0.72","0.28","0.73","0.55","0.42","0.6900000000000001","0.99","0.67","0.74","0.34","0.49","0.63","0.76","0.72","0.52","0.9","0.66","203","1","203"
"1","315","0.45","0.72","0.47000000000000003","0.9500000000000001","0.86","0.14","0.13","0.78","0.85","0.87","0.64","0.16","0.79","0.41000000000000003","0.34","0.92","0.43","0.88","0.11","0.63","0.91","0.25","0.11","0.71","0.97","0.34","0.39","0.49","0.37","0.58","0.52","0.67","0.97","0.8300000000000001","0.26","203","1","203"
"1","316","0.07","0.22","0.64","0.71","0.19","0.67","0.81","0.51","0.31","0.89","0.51","0.84","0.88","0.59","0.15","0.71","0.51","0.07","0.87","0.6","0.92","0.26","0.55","0.64","0.07","0.96","0.72","0.23","0.92","0.5700000000000001","0.76","0.72","0.52","0","0.28","203","1","203"
"1","317","0.12","0.71","0.16","0.26","0.8300000000000001","0.44","0.35000000000000003","0.67","0.21","0.1","0.43","0.01","0.26","0.87","0.01","0.6","0.07","0.88","0.44","0.58","0.8200000000000001","0.75","0.93","0.37","0.74","0.3","0.07","0.26","0.07","0.34","0.19","0.87","0.42","0.47000000000000003","0.22","203","1","203"
"1","318","0.11","0.22","0.04","0.09","0.8300000000000001","0","0.18","0.73","0.89","0.4","0.27","0.64","0.26","0.45","0.25","0.68","0.73","0.41000000000000003","0.63","0.8200000000000001","0.8","0.23","0.6","0.1","0.59","0.97","0.47000000000000003","0.8","0.9","0.6","0.64","0.48","0","0.75","0.44","203","1","203"
"1","319","0.08","0.07","0.11","0.08","0.26","0.08","0.4","0.68","0.46","0.05","0.11","0.71","0.8200000000000001","0.15","0.39","0.75","0.58","0.98","0.62","0.32","0.86","0.56","0.49","0.04","0.5700000000000001","0.67","0.8200000000000001","0.86","0.5","0.46","0.19","0.68","0.4","0.75","0.92","203","1","203"
"1","320","0.6900000000000001","0.04","0.46","0.92","0.9","0.26","0.26","0.26","0.47000000000000003","0.47000000000000003","0.17","0.39","0.07","0.59","0.15","0.88","0.52","0.39","0.87","0.59","0.31","0.11","0.66","0.34","0.74","0.34","0.37","0.26","0.31","0.34","0.63","0.84","0","0.67","0.11","203","1","203"
"1","321","0.45","0.67","0.39","0.48","0.67","0.9400000000000001","0.12","0.78","0.8200000000000001","0.73","0.76","0.01","0.51","0.23","0.34","0.92","0.44","0.19","0.79","0.71","0.11","0.21","0.56","0.36","0.64","0","0.43","0.6","0.35000000000000003","0.58","0.6900000000000001","0.79","0.67","0.06","0.75","203","1","203"
"1","322","0.12","0.8200000000000001","0.28","0.48","0.6900000000000001","0.14","0.18","0.8","0.85","0.5700000000000001","0.76","0.19","0.79","0.11","0.4","0.97","0.61","0.29","0.5700000000000001","0.9500000000000001","0.8200000000000001","0.22","0.3","0.07","0.46","0.67","0.96","0.7000000000000001","0.18","0.34","0.3","0.34","0.71","0.81","0.66","203","1","203"
