"search-number","evaluation","g1t1*","g2t1*","g3t1*","g4t1*","g5t1*","g6t1*","g7t1*","g1t2*","g2t2*","g3t2*","g4t2*","g5t2*","g6t2*","g7t2*","g1t3*","g2t3*","g3t3*","g4t3*","g5t3*","g6t3*","g7t3*","g1t4*","g2t4*","g3t4*","g4t4*","g5t4*","g6t4*","g7t4*","g1t5*","g2t5*","g3t5*","g4t5*","g5t5*","g6t5*","g7t5*","fitness","num-replicates","best-fitness-so-far"
"1","832","0.86","0.35000000000000003","0.98","0.02","0.9400000000000001","0.96","0.56","0.97","0.71","0.75","0","0.67","0.99","0.49","0.6","0.71","0.15","0","0.3","0.75","0.72","0.16","0.54","0.21","0.01","0.52","0.34","0.75","0.19","0.97","0.79","0.84","0.1","0.64","0.05","215","1","215"
"1","833","0.76","0.51","0.98","0.03","0.45","0.37","0.8200000000000001","0.28","0.97","0.09","0","0.07","0","0.48","0.19","0.72","0.41000000000000003","0","0.34","0.45","0.71","0.46","0.49","0.09","0.46","0.12","0.5","0.19","0.17","0.56","0.45","0.66","0.26","0.8300000000000001","0.75","215","1","215"
"1","834","0.81","0.45","0.98","0.29","0.9400000000000001","0.37","0.8200000000000001","0.3","0.67","0.09","0.04","0.71","0.56","0.65","0.18","0.41000000000000003","0.08","0.97","0.07","0.86","0.04","0.76","0.08","0.19","0.34","0.1","0.63","0.49","0.45","0.46","0.78","0.91","0.1","0.64","0.05","291","1","215"
"1","835","0.77","0.61","0.34","0.68","0.71","0.41000000000000003","0.07","0.63","0.15","0.5700000000000001","0","0.9","0.6","0.54","0.28","0.9400000000000001","0.98","0","0.97","0.48","0.98","0.36","0.22","0.23","0.18","0.19","0.39","0.09","0.25","0.32","0.64","0.66","0.05","0.66","0.5700000000000001","215","1","215"
"1","836","0.5","0.75","0.66","0.93","0.63","0.96","0.99","0.44","0.11","0.58","0.98","0.66","0.89","0.75","0.09","0.79","0.14","0.01","0.06","0.75","0.59","0.37","0.54","0.42","0.01","0.8200000000000001","0.62","0.09","0.11","0.8","0.78","0.84","0.21","0.64","0.26","291","1","215"
"1","837","0.15","0.35000000000000003","0.97","0.02","0.34","0.37","0.68","0.96","0.97","0.14","0","0.76","0.42","0","0.12","0.7000000000000001","0.15","0","0.75","0.22","0.68","0.16","0.79","0.21","0.45","0.28","0.5700000000000001","0.12","0.13","0.44","0.37","0.45","0.67","0.51","0.76","215","1","215"
"1","838","0.8","0.78","0.97","0.99","0.45","0.11","0.59","0.99","0.96","0.64","0","0.76","0.76","0.53","0.28","0","0.37","0","0.25","0.12","0.41000000000000003","0.84","0.09","0.04","0.5","0.19","0.41000000000000003","0.71","0.19","0.86","0.25","0.5700000000000001","0.56","0.68","0.76","215","1","215"
"1","839","0.41000000000000003","0.34","0.29","0.52","0.71","0.16","0.52","0.96","0.71","0.06","0","0.68","0.03","0.49","0.2","0.72","0.16","0","0.15","0.45","0.71","0.47000000000000003","0.5","0.09","0.17","0.52","0.34","0.64","0.18","0.15","0.76","0.8200000000000001","0.26","0.8200000000000001","0.09","215","1","215"
"1","840","0.86","0.45","0.97","0.86","0.15","0.11","0.29","0.44","0.07","0.05","0.26","0.76","0.89","0.97","0.04","0.75","0.15","0","0.01","0.75","0.67","0.19","0.5700000000000001","0.53","0.3","0.51","0.46","0.03","0.13","0.86","0.78","0.84","0.26","0.79","0.05","279","1","215"
"1","841","0.37","0.78","0.9400000000000001","0.99","0.14","0.11","0.04","0.96","0.07","0.67","0","0.76","0.79","0.53","0.28","0","0.37","0","0.25","0.12","0.41000000000000003","0.84","0.09","0.04","0.45","0.19","0.54","0.86","0.16","0.86","0.25","0.5700000000000001","0.5700000000000001","0.68","0.76","215","1","215"
"1","842","0.85","0.78","0.93","0.51","0.97","0.79","0.66","0.71","0.14","0.27","0","0.76","0.89","0","0.1","0.75","0.04","0","0.88","0.12","0.97","0.22","0.18","0.04","0.18","0.21","0.5","0.12","0.13","0.81","0.25","0.34","0.68","0.67","0.75","215","1","215"
"1","843","0.46","0.66","0.9500000000000001","0.22","0.67","0.22","0.91","0.04","0.04","0.74","0","0.9","0.78","0.15","0.13","0.88","0.71","0","0.47000000000000003","0.75","0.9400000000000001","0.2","0.04","0.96","0.97","0.58","0.79","0.92","0.37","0.04","0.6","0.11","0.7000000000000001","0.47000000000000003","0.71","215","1","215"
"1","844","0.8200000000000001","0.65","0.9500000000000001","1","0.67","0.2","0.75","0.04","0.04","0.74","0","0.89","0.78","0.15","0.49","0.88","0.56","0.01","0.47000000000000003","0.64","0.9400000000000001","0.2","0.04","0.37","0.97","0.58","0.8200000000000001","0.92","0.31","0.04","0.6","0.11","0.7000000000000001","0.47000000000000003","0.04","216","1","215"
"1","845","0.81","0.45","0.98","0.13","0.9400000000000001","0.37","0.8200000000000001","0.31","0.71","0.09","0","0.71","0.56","0.78","0.18","0.41000000000000003","0.07","0","0.07","0.86","0.04","0.8300000000000001","0.08","0.19","0.29","0.18","0.49","0.49","0.45","0.46","0.65","0.91","0.11","0.64","0.1","215","1","215"
"1","846","0.49","0.75","0.66","0.9","0.56","0.37","0.04","0.99","0.11","0.64","0.26","0.76","0.76","0.49","0.28","0","0.37","0.97","0.25","0.12","0.79","0.43","0.09","0.07","0.42","0.19","0.49","0.86","0.03","0.86","0.24","0.5700000000000001","0.71","0.68","0.86","291","1","215"
"1","847","0.53","0.74","0.93","0.11","0.97","0.79","0.74","0.07","0.13","1","0","0.76","0.89","0.07","0.09","0.7000000000000001","0.08","0","0.06","0.75","0.7000000000000001","0.17","0.5","0.21","0.01","0.52","0.34","0.06","0.19","0.64","0.73","0.85","0.1","0.64","0.06","215","1","215"
"1","848","0.77","0.49","0.6","0.59","0.71","0.15","0.07","0.31","0.11","0.38","0","0.75","0.67","0.01","0.1","0.75","0.41000000000000003","0","0.06","0.53","0.8200000000000001","0.16","0.01","0.53","0","0.51","0.47000000000000003","0.86","0.13","0.64","0.78","0.84","0.26","0","0.26","215","1","215"
"1","849","0.77","0.5","0.34","0.68","0.71","0.41000000000000003","0.08","0.6","0.11","0.62","0","0.68","0.6","0.54","0.28","0.45","0.98","0","0.04","0.48","0.98","0.43","0.64","0.23","0.13","0.19","0.39","0.54","0.22","0.63","0.64","0.66","0.26","0.66","0.5700000000000001","215","1","215"
"1","850","0.46","0.34","0.29","0.52","0.71","0.37","0.52","0.37","0.71","0.25","0","0.02","0.8300000000000001","0.49","0.63","0.71","0.04","0","0.39","0.03","0.97","0.22","0.6","0.04","0.17","0.16","0.49","0.67","0.12","0.78","0.25","0.62","0.76","0.68","0.76","215","1","215"
"1","851","0.47000000000000003","0.79","0.97","0.96","0.45","0.11","0.8200000000000001","0.97","0.72","0.01","0","0.68","0.03","0.14","0.2","0.72","0.16","0.63","0.15","0.45","0.71","0.51","0.5","0.09","0.17","0.52","0.34","0.75","0.18","0.15","0.77","0.8200000000000001","0.26","0.8200000000000001","0.09","245","1","215"
"1","852","0.38","0.66","0.99","0.67","0.9400000000000001","0.11","0.56","0.8","0.75","0.9400000000000001","0","0.68","0.63","0.16","0.19","0.79","0.07","0","0.11","0.19","0.31","0.85","0.06","0.8300000000000001","0.31","0.58","0.37","0.75","0.34","0.86","0.76","0.73","0.25","0.34","0.7000000000000001","215","1","215"
"1","853","0.86","0.36","0.66","0.02","0.5700000000000001","0.56","0.8200000000000001","0.31","0.11","0.53","0","0.67","0.9400000000000001","0.01","0.09","0.7000000000000001","0.14","0","0.06","0.68","0.6900000000000001","0.16","0.49","0.21","0.49","0.19","0.07","0.41000000000000003","0.25","0.64","0.64","0.34","0.26","0.66","0.5700000000000001","215","1","215"
"1","854","0.86","0.35000000000000003","0.04","0.02","0.3","0.96","0.75","0.07","0.13","1","0","0.76","0.89","0.71","0.09","0.7000000000000001","0.08","0","0.06","0.75","0.7000000000000001","0.3","0.5","0.21","0.01","0.52","0.34","0.06","0.19","0.64","0.73","0.85","0.6","0.64","0.06","215","1","215"
"1","855","0.53","0.74","0.93","0.52","0.97","0.79","0.6900000000000001","0.96","0.97","0.14","0","0.8300000000000001","0.37","0.07","0.04","0.71","0.41000000000000003","0.63","0.22","0.45","0.56","0.46","0.5700000000000001","0.09","0.17","0.12","0.34","0.64","0.33","0.22","0.75","0.53","0.25","0.04","0.75","216","1","215"
"1","856","0.46","0.66","0.9500000000000001","0.22","0.67","0.22","0.91","0.04","0.04","0.74","0","0.9","0.78","0.15","0.77","0.88","0.71","0","0.47000000000000003","0.06","0.97","1","0.21","0.04","0.18","0.18","0.5","0.12","0.12","0.81","0.05","0.34","0.6","0.8200000000000001","0.64","215","1","215"
"1","857","0.85","0.45","0.93","0.44","0.9400000000000001","0.64","0.79","0.71","0.13","0.26","0","0.76","0.89","0","0.1","0.75","0.04","0","0.88","0.76","0.9400000000000001","0.2","0.04","0.96","0.97","0.58","0.79","0.99","0.37","0.04","0.6","0.11","0.7000000000000001","0.47000000000000003","0.71","215","1","215"
"1","858","0.37","0.78","0.9400000000000001","0.99","0.14","0.87","0.04","0.96","0.07","0.64","0","0.51","0.79","0.53","0.19","0","0.37","0","0.25","0.12","0.41000000000000003","0.84","0.86","0.21","0.45","0.28","0.5700000000000001","0.12","0.13","0.44","0.37","0.45","0.67","0.51","0.76","215","1","215"
"1","859","0.15","0.35000000000000003","0.3","0.02","0.34","0.37","0.68","0.96","0.9400000000000001","0.13","0","0.56","0.42","0","0.51","0.7000000000000001","0","0","0.75","0.22","0.68","0.16","0.15","0.04","0.44","0.19","0.49","0.86","0.15","0.86","0.38","0.5700000000000001","0.5700000000000001","0.75","0.76","215","1","215"
"1","860","0.53","0.53","0.93","0.03","0.45","0.15","0.49","0.97","0.71","0.06","0","0.68","0","0.49","0.19","0.72","0.16","0","0.15","0.45","0.71","0.47000000000000003","0.49","0.06","0.17","0.12","0.33","0.64","0.18","0.15","0.76","0.81","0.26","0.8200000000000001","0.09","215","1","215"
"1","861","0.77","0.67","0.98","0.11","0.97","0.79","0.53","0.07","0.13","1","0","0.76","0.89","0.06","0.08","0.7000000000000001","0.08","0","0.09","0.75","0.7000000000000001","0.25","0.77","0.21","0.01","0.52","0.34","0.75","0.19","0.64","0.72","0.85","0.1","0.64","0.5700000000000001","215","1","215"
"1","862","0.73","0.85","0.45","1","0","0.04","0.16","0.56","0.71","0.05","0","0.68","0","0.49","0.28","0.72","0.47000000000000003","0","0.15","0.45","0.71","0.88","0.49","0.09","0.17","0.15","0.98","0.92","0.28","0.7000000000000001","0.35000000000000003","0.75","0.75","0.4","0.96","215","1","215"
"1","863","0.84","0.4","0.98","0.13","0.65","0.41000000000000003","0.79","0.47000000000000003","0.75","0.37","0","0.6900000000000001","0.6900000000000001","0.31","0.04","0.71","0.15","0.63","0.15","0.41000000000000003","0.59","0.47000000000000003","0.62","0.09","0.49","0.12","0.43","0.64","0.18","0.86","0.75","0.33","1","0.67","0.76","216","1","215"
"1","864","0.15","0.92","0.34","0.8200000000000001","0.32","0.04","0.16","0.56","0.71","0.05","0","0.68","0","0.49","0.2","0.72","0.16","0.08","0.15","0.45","0.6900000000000001","0.37","0.78","0.21","0.49","0.12","0.07","0.67","0.25","0.9500000000000001","0.64","0.02","0.26","0.66","0.5700000000000001","216","1","215"
"1","865","0.62","0.66","0.67","0.61","0.7000000000000001","0.56","0.8200000000000001","0.31","0.11","0.6900000000000001","0","0.86","0.89","0.01","0.09","0.6900000000000001","0.14","0","0.06","0.68","0.71","0.87","0.49","0.09","0.17","0.12","0.42","0.64","0.18","0.71","0.77","0.65","0.26","0.8200000000000001","0.64","215","1","215"
"1","866","0.77","0.67","0.9","0.03","0.64","0.08","0.52","0.96","0.71","0.62","0","0.68","0","0.49","0.19","0.72","0.16","0","0.06","0.53","0.8200000000000001","0.16","0.01","0.53","0","0.51","0.47000000000000003","0.86","0.13","0.64","0.78","0.84","0.19","0","0.26","215","1","215"
"1","867","0.77","0.49","0.6","0.59","0.71","0.15","0.07","0.31","0.67","0.38","0","0.67","0.67","0.01","0.53","0.75","0.41000000000000003","0","0.15","0.45","0.56","0.47000000000000003","0.49","0.09","0.17","0.12","0.32","0.6","0.18","0.34","0.76","0.81","0.26","0.8200000000000001","0.09","215","1","215"
"1","868","0.86","0.34","0.29","0.52","0.71","0.16","0.52","0.96","0.71","0.06","0","0.68","0.03","0.49","0.2","0.72","0.16","0","0.15","0.45","0.71","0.47000000000000003","0.21","0.04","0.18","0.18","0.5","0.12","0.13","0.81","0.25","0.34","0.6","0.8200000000000001","0.45","215","1","215"
"1","869","0.85","0.78","0.93","0.19","0.97","0.79","0.79","0.71","0.13","0.26","0","0.76","0.89","0","0.1","0.06","0.04","0","0.88","0.51","0.97","0.22","0.5","0.09","0.17","0.52","0.34","0.64","0.18","0.15","0.76","0.93","0.26","0.8200000000000001","0.09","215","1","215"
"1","870","0.19","0.35000000000000003","0.97","0.02","0.3","0.37","0.68","0.97","0.97","0.14","0","0.76","0.89","0.01","0.09","0.7000000000000001","0.45","0","0.06","0.68","0.6900000000000001","0.16","0.49","0.21","0.49","0.19","0.07","0.64","0.25","0.64","0.6","0.66","0","0.66","0.5700000000000001","215","1","215"
"1","871","0.62","0.66","0.67","0.61","0.7000000000000001","0.6","0.8200000000000001","0.32","0.11","0.61","0","0.6","0.42","0","0.19","0.7000000000000001","0.15","0","0.75","0.22","0.68","0.16","0.79","0.21","0.45","0.28","0.5700000000000001","0.03","0.13","0.44","0.37","0.45","0.67","0.51","0.76","215","1","215"
"1","872","0.86","0.34","0.9","0.02","0.9400000000000001","0.96","0.6","0.97","0.88","0.75","0","0.67","0.92","0.09","0.6","0.71","0.15","0","0.3","0.68","0.72","0.16","0.54","0.13","0.01","0.49","0.34","0.7000000000000001","0.26","0.64","0.25","0.33","0.75","0.67","0.76","215","1","215"
"1","873","0.86","0.45","0.97","0.03","0.45","0.37","0.8200000000000001","0","0.71","0.06","0","0.56","0.99","0.54","0.35000000000000003","0.97","0.97","0","0.23","0.12","0.07","0.84","0.6","0.04","0.21","0.18","0.49","0.12","0.13","0.37","0.79","0.84","0.1","0.64","0.05","215","1","215"
"1","874","0.52","0.74","0.93","0.11","0.97","0.49","0.74","0.07","0.13","0.27","0","0.76","0.89","0","0.11","0.7000000000000001","0.23","0","0.06","0.75","0.71","0.16","0.49","0.21","0.01","0.52","0.34","0.75","0.19","0.97","0.78","0.8300000000000001","0.1","0.64","0.05","215","1","215"
"1","875","0.86","0.6","0.3","0.03","0.64","0.11","0.04","0.86","0.72","0.06","0","0.64","0.67","0.14","0.91","0.16","0.37","0","0.97","0.26","0.97","0.91","0.6","0.15","0.12","0.52","0.34","0.75","0.18","0.64","0.86","0.46","0.21","0.9400000000000001","0.26","215","1","215"
"1","876","0.86","0.6","0.34","0.03","0.75","0.11","0.07","0.99","0.71","0.06","0.26","0.64","0.6","0.15","0.35000000000000003","0.16","0.37","0","0.97","0.26","0.97","0.91","0.64","0.15","0.12","0.52","0.34","0.01","0.19","0.71","0.76","0.73","0.25","0.34","0.89","279","1","215"
"1","877","0.86","0.35000000000000003","0.98","0.64","0.9400000000000001","0.11","0.56","0.8","0.75","0.9400000000000001","0","0.68","0.63","0.17","0.19","0.79","0.07","0","0.11","0.19","0.31","0.85","0.06","0.8300000000000001","0.31","0.75","0.37","0.64","0.34","0.8","0.65","0.84","0.1","0.67","0.79","215","1","215"
"1","878","0.8","0.78","0.97","0.99","0.45","0.11","0.04","0.9500000000000001","0.07","0.67","0","0.76","0.79","0.53","0.28","0.31","0.9","0","0.22","0.12","0.45","0.85","0.09","0.04","0.45","0.28","0.54","0.86","0.47000000000000003","0.86","0.25","0.5700000000000001","0.5700000000000001","0.59","0.76","215","1","215"
"1","879","0.37","0.78","0.65","0.99","0.14","0.15","0.59","0.99","0.96","0.64","0","0.76","0.76","0.53","0.28","0","0.37","0","0.25","0.03","0.41000000000000003","0.84","0.09","0.04","0.5","0.26","0.46","0.71","0.16","0.86","0.25","0.5700000000000001","0.56","0.6900000000000001","0.51","215","1","215"
"1","880","0.77","0.67","0.98","0.03","0.45","0.15","0.52","0.96","1","0.5700000000000001","0","0.68","0","0.78","0.19","0.72","0.16","0.31","0.15","0.45","0.71","0.4","0.49","0.09","0.3","0.58","0.38","0.75","0.45","0.86","0.76","0.73","0.25","0.34","0.7000000000000001","216","1","215"
"1","881","0.86","0.35000000000000003","0.98","0.64","0.9400000000000001","0.11","0.56","0.8","0.75","0.9400000000000001","0","0.59","0.59","0.17","0.19","0.79","0.07","0.01","0.11","0.12","0.31","0.86","0.04","0.8300000000000001","0.31","0.44","0.33","0.6","0.18","0.34","0.8300000000000001","0.81","0.26","0.77","0.09","216","1","215"
"1","882","0.74","0.49","0.03","0.59","0.71","0.15","0.04","0.31","0.67","0.38","0","0.75","0.76","0.01","0.1","0.64","0.41000000000000003","0","0.75","0.28","0.31","0.85","0.05","0.8300000000000001","0.31","0.59","0.37","0.75","0.34","0.86","0.8300000000000001","0.73","0.25","0.34","0.7000000000000001","215","1","215"
"1","883","0.85","0.35000000000000003","0.98","0.64","0.9400000000000001","0.11","0.52","0.8","0.07","0.9400000000000001","0","0.68","0.63","0.17","0.19","0.9","0.07","0","0.23","0.53","0.8200000000000001","0.16","0.01","0.54","0.31","0.12","0.47000000000000003","0.99","0.13","0.64","0.78","0.84","0.26","0.04","0.26","215","1","215"
"1","884","0.92","0.23","0.29","0.03","0.9400000000000001","0.37","0.8200000000000001","0.64","0.71","0.06","0","0.67","0.99","0.49","0.6","0.71","0.15","0.01","0.25","0.75","0.78","0.17","0.54","0.21","0.03","0.52","0.37","0.06","0.19","0.97","0.77","0.84","0.1","0.67","0.1","216","1","215"
"1","885","0.86","0.35000000000000003","0.98","0.02","0.9400000000000001","0.96","0.56","0.41000000000000003","0.71","0.75","0","0.67","0.99","0.49","0.6","0.71","0.15","0","0.01","0.75","0.72","0.47000000000000003","0.54","0.21","0.01","0.41000000000000003","0.34","0.75","0.19","0.97","0.79","0.85","0.1","0.64","0.05","215","1","215"
"1","886","0.46","0.66","0.9500000000000001","0.22","0.67","0.22","0.84","0.24","0.04","0.74","1","0.9","0.78","0.15","0.13","0.39","0.7000000000000001","0","0.46","0.75","0.9400000000000001","0.2","0.97","0.96","0.9400000000000001","0.58","0.79","0.91","0.37","0.04","0.6","0.08","0.7000000000000001","0.48","0.71","279","1","215"
"1","887","0.77","0.6","0.34","0.68","0.71","0.41000000000000003","0.07","0.48","0.15","0.5700000000000001","0.79","0.9","0.6","0.54","0.28","0.9400000000000001","0.98","0.03","0.97","0.48","0.98","0.59","0.22","0.2","0.18","0.19","0.39","0.22","0.25","0.9500000000000001","0.64","0.66","0.05","0.66","0.5700000000000001","291","1","215"
"1","888","0.77","0.64","0.98","0.86","0.14","0.15","0.3","0.18","0.07","0.05","0","0.67","0.9","0","0.13","0.04","0.37","0","0.06","0.75","0.67","0.16","0.54","0.74","0.26","0.51","0.14","0","0.13","0.97","0.78","0.84","0.9","0.79","0.05","215","1","215"
"1","889","0.85","0.79","0.93","0.51","0.64","0.79","0.66","0.71","0.14","0.27","0","0.76","0.89","0","0.1","0.75","0.04","0","0.88","0.12","0.9400000000000001","0.22","0.17","0.04","0.18","0.21","0.51","0.12","0.13","0.81","0.25","0.37","0.68","0.67","0.75","215","1","215"
"1","890","0.85","0.78","0.93","0.51","0.86","0.79","0.66","0.71","0.14","0.27","0","0.76","0.89","0.31","0.1","0.75","0.04","0","0.88","0.12","0.97","0.22","0.18","0.04","0.18","0.21","0.49","0.52","0.1","0.81","0.25","0.34","0.68","0.67","0.68","215","1","215"
"1","891","0.53","0.74","0.66","0.11","0.97","0.72","0.85","0.24","0.13","0.26","0","0.76","0.89","0.01","0.08","0.7000000000000001","0.08","0","0.06","0.75","0.68","0.3","0","0.18","0.13","0.2","0.25","0.67","0.25","0.63","0.45","0.67","0.26","0.76","0.5700000000000001","215","1","215"
"1","892","0.86","0.35000000000000003","0.98","0.02","0.9400000000000001","0.96","0.56","0.96","0.71","0.75","0","0.67","0.99","0.49","0.6","0.71","0.15","0.07","0.3","0.68","0.72","0.23","0.54","0.21","0.01","0.52","0.34","0.04","0.19","0.97","0.79","0.19","0.1","0.64","0.06","216","1","215"
"1","893","0.46","0.45","0.98","0.13","0.9400000000000001","0.11","0.04","0.31","0.71","0.06","0","0.71","0.56","0.45","0.3","0.41000000000000003","0.56","0","0.07","0.86","0.04","0.8300000000000001","0.08","0.19","0.29","0.18","0.49","0.49","0.45","0.46","0.7000000000000001","0.91","0.11","0.64","0.6","215","1","215"
"1","894","0.85","0.78","0.92","0.19","0.97","0.79","0.75","0.71","0.13","0.26","0","0.76","0.89","0","0.05","0.75","0.04","0","0.88","0.51","0.71","0.84","0.21","0.04","0.18","0.18","0.5","0.12","0.13","0.81","0.25","0.34","0.59","0.8200000000000001","0.64","215","1","215"
"1","895","0.73","0.85","0.45","0.8200000000000001","0","0.04","0.16","0.55","0.71","0.05","0","0.68","0","0.62","0.28","0.72","0.17","0","0.15","0.41000000000000003","0.71","0.91","0.49","0.09","0.17","0.12","0.36","0.64","0.18","0.15","0.76","0.33","1","0.67","0.76","215","1","215"
"1","896","0.38","0.66","0.67","0.61","0.7000000000000001","0.56","0.8200000000000001","0.31","0.11","0.58","0.98","0.76","0.88","0.9400000000000001","0.09","0.7000000000000001","0.14","0.07","0.06","0.91","0.6900000000000001","0.16","0.49","0.2","0.49","0.2","0.07","0.23","0.04","0.67","0.67","0.66","0.26","0.67","0.5700000000000001","291","1","215"
"1","897","0.22","0.35000000000000003","0.97","0.49","0.34","0.37","0.68","0.96","0.96","0.14","0","0.76","0.42","0.31","0.12","0.7000000000000001","0.15","0","0.75","0.22","0.68","0.16","0.79","0.42","0.45","0.28","0.5700000000000001","0.12","0.12","0.44","0.37","0.42","0.86","0.51","0.52","215","1","215"
"1","898","0.47000000000000003","0.64","0.9400000000000001","0.99","0.45","0.11","0.03","0.44","0.27","0.58","0","0.67","0.89","0","0.09","0.7000000000000001","0.78","0.97","0.07","0.75","0.92","0.16","0.49","0.19","0.01","0.52","0.34","0.06","0.19","0.71","0.75","0.84","0.21","0.64","0.14","216","1","215"
"1","899","0.77","0.61","0.34","0.59","0.71","0.41000000000000003","0.07","0.63","0.15","0.5700000000000001","0","0.9","0.6","0.54","0.28","0.9400000000000001","0.98","0","0.98","0.48","0.98","0.36","0.22","0.23","0.18","0.18","0.39","0.09","0.25","0.9500000000000001","0.75","0.9","0.05","0.65","0.5700000000000001","215","1","215"
"1","900","0.22","0.35000000000000003","0.3","0.49","0.34","0.37","0.68","0.96","0.96","0.14","0","0.79","0.21","0.31","0.12","0.73","0.15","0","0.75","0.22","0.68","0.16","0.79","0.42","0.45","0.28","0.5700000000000001","0.12","0.12","0.44","0.37","0.42","0.86","0.51","0.52","215","1","215"
"1","901","0.85","0.14","0.92","0.19","0.97","0.72","0.79","0.71","0.13","0.25","0","0.76","0.89","0.97","0.05","0.75","0.71","0","0.89","0.51","0.71","0.84","0.21","0.04","0.18","0.18","0.51","0.12","0.13","0.81","0.25","0.34","0.59","0.8200000000000001","0.64","215","1","215"
"1","902","0.52","0.85","0.93","0.11","0.97","0.49","0.74","0.07","0.13","0.27","0","0.79","0.89","0","0.11","0.7000000000000001","0.23","0.07","0.06","0.76","0.71","0.19","0.49","0.21","0.01","0.52","0.34","0.04","0.26","0.04","0.6","0.11","0.7000000000000001","0.47000000000000003","0.71","216","1","215"
"1","903","0.85","0.45","0.8200000000000001","0.44","0.9400000000000001","0.64","0.79","0.71","0.13","0.26","0","0.76","0.89","0","0.13","0.75","0.04","0","0.88","0.76","0.9400000000000001","0.23","0.04","0.96","0.97","0.58","0.79","0.99","0.16","0.67","0.65","0.8","0.1","0.97","0.05","215","1","215"
"1","904","0.46","0.45","0.97","0.99","0.45","0.11","0.04","0.9400000000000001","0.07","0.67","0","0.8","0.41000000000000003","0.1","0.28","0.31","0.9","0","0.41000000000000003","0.12","0.45","0.85","0.1","0.04","0.45","0.28","0.54","0.52","0.47000000000000003","0.86","0.25","0.5700000000000001","0.7000000000000001","0.59","0.76","215","1","215"
"1","905","0.8","0.78","0.98","0.49","0.9400000000000001","0.11","0.04","0.31","0.71","0.5700000000000001","0","0.71","0.56","0.45","0.3","0.41000000000000003","0.56","0","0.11","0.86","0.04","0.8300000000000001","0.07","0.19","0.29","0.18","0.49","0.49","0.37","0.46","0.7000000000000001","0.91","0.11","0.67","0.6","215","1","215"
"1","906","0.85","0.78","0.93","0.51","0.86","0.72","0.65","0.71","0.14","1","0","0.76","0.63","0.16","0.19","0.79","0.07","0","0.11","0.19","0.28","0.85","0.06","0.8300000000000001","0.28","0.58","0.37","0.75","0.34","0.86","0.76","0.73","0.25","0.34","0.7000000000000001","215","1","215"
"1","907","0.38","0.6900000000000001","0.99","0.67","0.97","0.11","0.56","0.8","0.75","0.9400000000000001","0","0.68","0.89","0.31","0.1","0.75","0.04","0","0.88","0.12","0.97","0.22","0.18","0.04","0.18","0.21","0.49","0.12","0.6","0.81","0.25","0.34","0.68","0.67","0.91","215","1","215"
"1","908","0.46","0.45","0.98","0.13","0.9400000000000001","0.11","0.04","0.31","0.71","0.06","0.19","0.68","0.56","0.45","0.8200000000000001","0.97","0.56","0","0.07","0.86","0.04","0.8200000000000001","0.08","0.19","0.29","0.18","0.49","0.49","0.18","0.81","0.05","0.34","0.6","0.8200000000000001","0.64","279","1","215"
"1","909","0.46","0.66","0.9500000000000001","0.22","0.67","0.22","0.91","0.04","0.04","0.85","0","0.9","0.78","0.14","0.77","0.88","0.71","0","0.47000000000000003","0.06","0.96","1","0.21","0.04","0.18","0.18","0.5","0.12","0.52","0.46","0.7000000000000001","0.91","0.11","0.64","0.6","215","1","215"
"1","910","0.85","0.48","0.98","0.5","0.9400000000000001","0.11","0.04","0.31","0.71","0.06","0","0.71","0.56","0.45","0.3","0.41000000000000003","0.59","0","0.07","0.52","0.11","0.8300000000000001","0.23","0.19","0.29","0.18","0.49","0.3","0.45","0.46","0.7000000000000001","0.91","0.11","0.64","0.49","215","1","215"
"1","911","0.81","0.85","0.93","0.51","0.64","0.79","0.66","0.71","0.14","0.27","0","0.76","0.89","0.97","0.1","0.75","0.04","0","0.88","0.12","0.97","0.22","0.17","0.04","0.18","0.21","0.51","0.11","0.13","0.81","0.25","0.37","0.68","0.67","0.75","215","1","215"
"1","912","0.37","0.77","0.65","0.99","0.14","0.15","0.59","0.99","0.07","0.64","0","0.67","0.76","0.53","0.28","0","0.37","0","0.25","0.53","0.8200000000000001","0.16","0.01","0.54","0.31","0.12","0.47000000000000003","0.99","0.13","0.64","0.78","0.75","0.26","0.04","0.26","215","1","215"
"1","913","0.85","0.35000000000000003","0.98","0.64","0.45","0.11","0.52","0.8300000000000001","0.11","0.9400000000000001","0","0.68","0.64","0.17","0.19","0.9","0.07","0","0.23","0.03","0.41000000000000003","0.84","0.09","0.04","0.61","0.26","0.46","0.71","0.16","0.86","0.25","0.58","0.56","0.6900000000000001","0.51","215","1","215"
"1","914","0.62","0.66","0.76","0.61","0.78","0.6","0.8200000000000001","0.32","0.23","0.27","0","0.76","0.89","0.31","0.1","0.75","0.04","0","0.88","0.13","0.97","0.22","0.18","0.04","0.18","0.21","0.49","0.52","0.1","0.81","0.25","0.34","0.68","0.86","0.68","215","1","215"
"1","915","0.85","0.78","0.93","0.51","0.8200000000000001","0.48","0.66","0.71","0.41000000000000003","0.61","0","0.6","0.85","0","0.19","0.89","0.15","0","0.06","0.84","0.68","0.16","0.79","0.21","0.45","0.28","0.5700000000000001","0.03","0.13","0.44","0.37","0.45","0.67","0.51","0.76","215","1","215"
