"search-number","evaluation","evals-requested-so-far","g1t1*","g2t1*","g3t1*","g4t1*","g5t1*","g6t1*","g7t1*","g1t2*","g2t2*","g3t2*","g4t2*","g5t2*","g6t2*","g7t2*","g1t3*","g2t3*","g3t3*","g4t3*","g5t3*","g6t3*","g7t3*","g1t4*","g2t4*","g3t4*","g4t4*","g5t4*","g6t4*","g7t4*","g1t5*","g2t5*","g3t5*","g4t5*","g5t5*","g6t5*","g7t5*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","540","550","0.68","0.03","0.31","0.35000000000000003","0.62","0.07","0.71","0.04","0.25","0.06","0.7000000000000001","0.13","0.05","0.7000000000000001","0.15","0.76","0.59","0.8300000000000001","0.29","1","0.75","0.33","0.72","0.19","0.49","0.06","0.49","0.86","0.61","0.11","0.5","0.65","0.43","0.23","0.65","""-191514949""","403","403","403","0","403"
"1","541","550","0.08","0.6","0.36","0.02","0.07","0.08","0.62","0.19","0.21","0.07","0","0.13","0.04","0.04","0.11","0.47000000000000003","0.52","0","0.97","0.29","0.1","0.07","0.5","0.02","0.62","0.17","0.11","0.12","0.34","0.41000000000000003","0.81","0.56","0.58","0.06","0.84","""-1367972814""","403","403","403","0","403"
"1","542","550","0.07","0","0.36","0.02","0","0.08","0.62","0.19","0.21","0.07","0","0.13","0.04","0.04","0.11","0.47000000000000003","0.52","0","0.97","0.29","0.11","0.11","0.5","0.02","0.62","0.17","0.11","0.11","0.29","0.73","0.81","0.56","0.58","0.25","0.87","""1610362410""","395","395","395","0","395"
"1","543","550","0.56","0.02","0.43","0.13","0.03","0.08","0.9400000000000001","0","0.21","0.24","0","0.13","0.04","0.04","0.64","0.8","0.52","0.12","0.9400000000000001","0.26","0.67","0.11","0.53","0.58","0.62","0.09","0.24","0.91","0.8200000000000001","0.74","0.84","0.9","0.86","0.11","0.35000000000000003","""289872852""","399","399","399","0","399"
"1","544","550","0.68","0.03","0.31","0.35000000000000003","0.65","0.88","0.56","0.04","0.26","0.06","0.79","0.13","0.79","0.7000000000000001","0.15","0.76","0.59","0.8300000000000001","0.98","1","0.75","0.33","0.87","0","0.49","0.08","0.62","0.86","0.61","0.11","0.45","0.65","0.43","0.08","0.65","""-31268413""","403","403","403","0","403"
"1","545","550","0.63","0.97","0.32","0.34","0.89","0.93","0.56","0.05","0.05","0.41000000000000003","0.58","0.04","0.5700000000000001","0.56","0.54","0.92","0.41000000000000003","0.41000000000000003","0.25","0.98","0.08","0.11","0.06","0.02","0.5700000000000001","0.17","0.24","0.51","0.9400000000000001","0.73","0.55","0.93","0.97","0.19","0.88","""-65702144""","418","418","418","0","418"
"1","546","550","0.36","0.03","0.32","0.33","0.97","0.89","0.54","0.05","0.08","0.54","0.06","0.9","0.71","0.43","0.41000000000000003","0.11","0.54","0.41000000000000003","0.97","1","0.08","0.11","0.1","0.05","0.34","0.34","0.24","0.72","0.93","0.73","0.92","0.7000000000000001","0.45","0.9500000000000001","0.01","""-1764177174""","403","403","403","0","403"
"1","547","550","0.07","0","0.36","0","0","0.55","0.62","0.19","0.21","0.07","0.6900000000000001","0.13","0.97","0.04","0.11","0.47000000000000003","0.52","0","0.97","0.29","0.11","0.11","0.13","0.02","0.62","0.17","0.11","0.11","0.34","0.73","0.81","0.59","0.58","0.06","0.87","""1910700485""","403","403","403","0","403"
"1","548","550","0.56","0.02","0.33","0.38","0.97","0.89","0.58","0.04","0.09","0.41000000000000003","0.58","0.04","0.89","0.56","0.4","0.91","0.5700000000000001","0.41000000000000003","0.15","0","0.5","0.29","0.56","0.25","0.38","0.56","0.55","0.74","0.66","0.91","0.3","0.7000000000000001","0.9400000000000001","0.88","0.58","""-1763655358""","403","403","403","0","403"
"1","549","550","0.68","0.03","0.33","0.44","0.7000000000000001","0.71","0.56","0.11","0.26","0.06","0.79","0.13","0.79","0.7000000000000001","0.08","0.76","0.27","0.8300000000000001","0.98","1","0.76","0.33","0.56","0.04","0.48","0.07","0.62","0.86","0.58","0.11","0.5","0.65","0.43","0.23","0.63","""850325425""","403","403","403","0","403"
"1","550","550","0.56","0.03","0.36","0.18","0.15","0.08","0.65","0.19","0.21","0.07","0","0.13","0.15","0.75","0.67","0.8","0.52","0.45","0.28","0.19","0.56","0.11","0.58","0.02","0.65","0.17","0.24","0.43","0.9","0.08","0.45","0.04","0.4","0.21","0.9500000000000001","""30279195""","399","399","399","0","399"
"1","551","600","0.56","0.02","0.33","0.38","0.97","0.9400000000000001","0.58","0.04","0.06","0.41000000000000003","0.37","0.14","0.9400000000000001","0.6","0.41000000000000003","0.91","0.41000000000000003","0.41000000000000003","0.29","0","0.75","0.84","0.53","0.13","0.65","0.17","0.24","0.43","0.9","0.07","0.45","0.64","0.4","0.21","0.9500000000000001","""-1791438752""","403","403","403","0","403"
"1","552","600","0.56","0.02","0.36","0.02","0.03","0.23","0.9400000000000001","0","0.21","0.24","0","0","0.89","0.56","0.4","0.91","0.5700000000000001","0.52","0.15","0.9","0.5","0.29","0.56","0.38","0.38","0.56","0.55","0.74","0.66","0.9","0.3","0.7000000000000001","0.9400000000000001","0.88","0.58","""2137162747""","403","403","403","0","403"
"1","553","600","0.56","0.02","0.43","0.13","0.12","0.08","0.9400000000000001","0","0.21","0.24","0","0.13","0.04","0.04","0.64","0.8","0.52","0.52","0.9400000000000001","0.26","0.67","0.11","0.53","0.58","0.62","0.17","0.24","0.2","0.34","0.73","0.87","0.59","0.58","0.06","0.8","""2111193517""","399","399","399","0","399"
"1","554","600","0.59","0.02","0.63","0.98","0.9400000000000001","0.9400000000000001","0.01","0.1","0.06","0.41000000000000003","0.25","0.86","0.06","0.56","0.38","0.68","0.41000000000000003","0.37","0.98","0.26","0.11","0.11","0.53","0.02","0.62","0.09","0.24","1","0.8200000000000001","0.74","0.84","0.9","0.86","0.11","0.35000000000000003","""1574080304""","403","403","403","0","403"
"1","555","600","0.71","0","0.36","0.02","0.63","0.08","0.62","0.19","0.21","0.07","0","0.02","0.04","0.04","0.11","0.47000000000000003","0.52","0","0.81","0","0.11","0.64","0.1","0.31","0.78","0.38","0.01","0.75","0.89","0.56","0.44","0.93","0.96","0.18","0.07","""694774234""","395","395","395","0","395"
"1","556","600","0.56","0.02","0.37","0.02","0.03","0.08","0.9500000000000001","0","0.1","0.24","0","0.49","0.04","0.04","0.64","0.8","0.51","0.15","0.97","0.3","0.11","0.15","0.5","0.02","0.62","0.17","0.87","0.04","0.98","0.72","0.81","0.07","0.58","0.25","0.11","""-4567298""","399","399","399","0","399"
"1","557","600","0.59","0.02","0.52","0.02","0.07","0.22","0.65","0.27","0.21","0.24","0","0.13","0.89","0.15","0.67","0.8","0.52","0.15","0.34","0.29","0.08","0.71","0.49","0.58","0.62","0.14","0.39","0.41000000000000003","0.35000000000000003","0.74","0.16","0.56","0.5700000000000001","0.1","0.87","""-2029295122""","399","399","399","0","399"
"1","558","600","0.07","0","0.36","0.61","0","0.08","0.62","0.6","0.21","0.07","0","0.13","0.25","0.04","0.11","0.47000000000000003","0.52","0","0.97","0.3","0.11","0.11","0.5","0.02","0.62","0.17","0.11","0.11","0.29","0.73","0.81","0.56","0.58","0.25","0.9500000000000001","""-1846640692""","395","395","395","0","395"
"1","559","600","0.55","0.02","0.35000000000000003","0.33","0.9400000000000001","0.9400000000000001","0.5700000000000001","0.04","0.06","0.73","0.05","0.81","0.06","0.11","0.43","0.27","0.71","0.28","0.16","0.98","0.9400000000000001","0.02","0.72","0.25","0.44","0.38","0","0.7000000000000001","0.9","0.56","0.4","0.98","0.96","0.09","0.71","""334651471""","403","403","403","0","403"
"1","560","600","0.55","0.02","0.9400000000000001","0.46","0.86","0.9500000000000001","0.5700000000000001","0.11","0.11","0.24","0.26","0.02","0.3","0.11","0.24","0.8","0.41000000000000003","0.07","0.65","0","0.03","0.34","0.87","0.07","0.2","0.28","0.8300000000000001","0.15","0.97","0.9400000000000001","0.23","0.36","0.19","0.41000000000000003","0.41000000000000003","""-164988417""","403","403","403","0","403"
"1","561","600","0.04","0.6","0.32","0.35000000000000003","0.62","0.88","0.55","0.03","0.21","0.07","0","0.13","0.49","0.64","0.41000000000000003","0.86","0.41000000000000003","0.52","0.9400000000000001","0.79","0.73","0.04","0.53","0.07","0.41000000000000003","0.56","0.33","0.04","0.89","0.87","0.81","0.56","0.58","0.19","0.88","""1140272605""","404","404","404","0","404"
"1","562","600","0.55","0.03","0.33","0.46","0.81","0.9400000000000001","0.62","0.11","0.1","0.24","0","0.13","0.34","0.08","0.27","0.17","0.67","0.35000000000000003","0.16","0.34","0.73","0.33","0.72","0.3","0.26","0.28","0.66","0.73","0.9","0.64","0.87","0.93","0","0.25","0.9500000000000001","""960186503""","399","399","399","0","399"
"1","563","600","0.07","0","0.39","0.02","0","0.08","0.65","0.19","0.21","0.07","0","0.18","0.15","0.04","0.11","0.41000000000000003","0.52","0.15","0.34","0.26","0.15","0.71","0.46","0.58","0.62","0.14","0.39","0.41000000000000003","0.35000000000000003","0.74","0.16","0.56","0.58","0.1","0.64","""1392170850""","399","399","399","0","399"
"1","564","600","0.59","0.29","0.52","0.01","0.07","0.09","0.78","0.37","0.21","0.24","0","0.49","0.89","0.04","0.67","0.8300000000000001","0.52","0","0.9400000000000001","0.29","0.11","0.11","0.5","0.02","0.62","0.17","0.11","0.52","0.35000000000000003","0.74","0.65","0.07","0.6900000000000001","0.06","0.87","""369438961""","403","403","403","0","403"
"1","565","600","0.59","0.03","0.32","0.35000000000000003","0.62","0.88","0.55","0.03","0.22","0.07","0","0.13","0.49","0.64","0.41000000000000003","0.8200000000000001","0.41000000000000003","0.9400000000000001","0.97","0.98","0.04","0.33","0.41000000000000003","0.31","0.49","0.38","0.01","0.7000000000000001","0.9","0.52","0.44","0.92","0.96","0.18","0.96","""-611899316""","399","399","399","0","399"
"1","566","600","0.56","0.03","0.39","0.6","0.64","0.39","0.63","0.04","0.26","0.75","0.79","0.77","0.7000000000000001","0.56","0.41000000000000003","0.91","0.78","0.52","0.9","0.75","0.72","0","0.53","0.07","0.41000000000000003","0.56","0.9400000000000001","0.04","0.6900000000000001","0.87","0.81","0.56","0.58","0.25","0.9500000000000001","""-1207687020""","403","403","403","0","403"
"1","567","600","0.71","0.03","0.32","0.67","0.64","0.39","0.63","0.07","0.26","0.07","0","0.73","0.7000000000000001","0.56","0.46","0.91","0.54","0.97","0.98","0.6","0.04","0.61","0.41000000000000003","0.31","0.49","0.5700000000000001","0.01","0.7000000000000001","0.9","0.56","0.51","0.93","0.37","0.13","0.96","""1348637945""","399","399","399","0","399"
"1","568","600","0.56","0.03","0.32","0.6","0.64","0.39","0.63","0.04","0.26","0.04","0","0.77","0.6900000000000001","0.52","0.41000000000000003","0.91","0.49","0.9400000000000001","0.97","0","0.04","0.33","0.15","0.61","0.62","0.54","0.24","0.91","0.45","0.74","0.84","0.9","0.86","0.11","0.32","""-1107175194""","399","399","399","0","399"
"1","569","600","0.07","0.03","0.32","0.63","0.64","0.39","0.63","0.04","0.26","0.75","0.79","0.77","0.73","0.56","0.41000000000000003","0.8200000000000001","0.41000000000000003","0.52","0.9","0.79","0.72","0.02","0.53","0.07","0.41000000000000003","0.56","0.33","0.07","0.6900000000000001","0.87","0.81","0.71","0.58","0.25","0.9500000000000001","""-468371646""","403","403","403","0","403"
"1","570","600","0.59","0.03","0.32","0.35000000000000003","0.65","0.91","0.55","0.03","0.21","0.07","0","0.13","0.49","0.64","0.41000000000000003","0.91","0.54","0.9400000000000001","0.97","0.98","0.04","0.33","0.41000000000000003","0.31","0.49","0.38","0.01","0.7000000000000001","0.9","0.56","0.51","0.93","0.96","0.18","0.96","""-2122978451""","399","399","399","0","399"
"1","571","600","0.5700000000000001","0.03","0.33","0.46","0.17","0.08","0.65","0.19","0.21","0.07","0","0.49","0.15","0.04","0.67","0.8","0.52","0.45","0.44","0.19","0.56","0.11","0.53","0.9","0.9400000000000001","0.17","0.24","0.43","0.9","0.08","0.45","0.04","0.4","0.21","0.89","""1477927427""","399","399","399","0","399"
"1","572","600","0.56","0.6","0.36","0.17","0.79","0.9400000000000001","0.62","0.11","0.21","0.24","0","0.13","0.34","0.07","0.27","0.17","0.71","0.35000000000000003","0.16","0.35000000000000003","0.45","0.3","0.55","0.25","0.26","0.28","0.77","0.73","0.9","0.73","0.11","0.93","0.97","0.19","0.88","""880680083""","404","404","404","0","404"
"1","573","600","0.56","0.03","0.36","0.13","0.15","0.08","0.9400000000000001","0.26","0.21","0.07","0","0.14","0.15","0.04","0.41000000000000003","0.91","0.41000000000000003","0.97","0.29","0","0.11","0.88","0.05","0.02","0.65","0.34","0.07","0.43","0.9","0.08","0.45","0.64","0.4","0.21","0.9500000000000001","""-592228609""","399","399","399","0","399"
"1","574","600","0.56","0.03","0.36","0.02","0.03","0.67","0.9400000000000001","0","0.21","0.24","0","0.13","0.89","0.6","0.67","0.8","0.52","0.45","0.44","0.85","0.56","0.15","0.59","0.02","0.65","0.17","0.24","0.43","0.9","0.08","0.34","0.04","0.4","0.22","0.39","""-836190008""","399","399","399","0","399"
"1","575","600","0.56","0.03","0.39","0.02","0","0.08","0.62","0.19","0.21","0.07","0.98","0.13","0.15","0.04","0.07","0.41000000000000003","0.52","0","0.97","0.29","0.11","0.11","0.5","0.02","0.62","0.46","0.11","0.11","0.34","0.73","0.96","0.07","0.6900000000000001","0.06","0.88","""-549563623""","403","403","403","0","403"
"1","576","600","0.07","0","0.36","0.35000000000000003","0.38","0.93","0.06","0.29","0.26","0.54","0.09","0.86","0.5700000000000001","0.6","0.41000000000000003","1","0.41000000000000003","0.41000000000000003","0.9","0.21","0.55","0.03","0.75","0.07","0.41000000000000003","0.56","0.62","0.25","0.68","0.47000000000000003","0.45","0","0.32","1","0.64","""-1679295107""","405","405","405","0","405"
"1","577","600","0.56","0.03","0.36","0.02","0.32","0.55","0.65","0.79","0.18","0.07","0.98","0.13","0.04","0.04","0.15","0.47000000000000003","0.52","0","0.97","0.29","0.11","0.07","0.5","0.02","0.49","0.17","0.11","0.11","0.02","0.73","0.81","0.56","0.58","0.25","0.87","""-1250685256""","403","403","403","0","403"
"1","578","600","0.07","0","0.36","0.02","0","0.08","0.62","0","0.21","0.07","0","0.13","0.04","0.04","0.67","0.8","0.51","0","0.9400000000000001","0.26","0.07","0.33","0.7000000000000001","0.96","0.46","0.5700000000000001","0.02","0.73","0.34","0.22","0.18","0.65","0.43","0.23","0.7000000000000001","""-1950264584""","395","395","395","0","395"
"1","579","600","0.07","0","0.36","0.29","0","0.08","0.63","0.59","0.26","0.75","0.93","0.66","0.73","0.52","0.46","0.91","0.49","0.96","0.93","0","0.04","0.45","0.87","0.37","0.26","0.1","0.47000000000000003","0.37","0.64","0.97","0.17","0.37","0.56","0.25","0.93","""716839587""","405","405","405","0","405"
"1","580","600","0.59","0.02","0.39","0.6","0.64","0.88","0.49","0.19","0.21","0.07","0","0.13","0.04","0.04","0.23","0.49","0.52","0","0.97","0.29","0.11","0.11","0.5","0.02","0.33","0.45","0.11","0.11","0.29","0.7000000000000001","0.81","0.56","0.58","0.25","0.87","""-143077576""","395","395","395","0","395"
"1","581","600","0.56","0.02","0.36","0.13","0.03","0.08","0.9400000000000001","0","0.21","0.24","0","0.13","0.75","0.04","0.64","0.8","0.52","0.12","0.04","0","0.04","0.33","0.41000000000000003","0.16","0.49","0.38","0.14","0.7000000000000001","0.9","0.56","0.51","0.93","0.97","0.18","0.96","""-1267028546""","399","399","399","0","399"
"1","582","600","0.56","0.03","0.64","0.6","0.64","0.39","0.63","0.04","0.26","0.75","0.19","0.77","0.71","0.26","0.41000000000000003","0.91","0.49","0.9400000000000001","0.9400000000000001","0.26","0.67","0.11","0.53","0.58","0.62","0.08","0.24","0.91","0.8200000000000001","0.74","0.84","0.9","0.86","0.11","0.35000000000000003","""1699518035""","403","403","403","0","403"
"1","583","600","0.56","0.02","0.39","0.13","0.03","0.08","0.78","0.04","0.21","0.24","0.26","0.13","0.89","0.25","0.67","0.8","0.52","0","0.9400000000000001","0","0.11","0.11","0.1","0.05","0.34","0.34","0.24","0.72","0.93","0.73","0.92","0.75","0.45","0.88","0.01","""563518940""","403","403","403","0","403"
"1","584","600","0.27","0.03","0.33","0.32","0.34","0.89","0.54","0.05","0.08","0.41000000000000003","0.06","0.9","0.71","0.43","0.41000000000000003","0.11","0.54","0.41000000000000003","0.97","1","0.07","0.34","0.76","0.24","0.9400000000000001","0.28","0.77","0.73","0.9","0.54","0.43","0.35000000000000003","0.03","0.76","0.41000000000000003","""-217889028""","403","403","403","0","403"
"1","585","600","0.55","0.03","0.39","0.34","0.38","0.9400000000000001","0.5700000000000001","0.29","0.26","0.41000000000000003","0.09","0.86","0.7000000000000001","0.74","0.4","1","0.41000000000000003","0.41000000000000003","0.9","0","0.72","0.03","0.75","0.07","0.41000000000000003","0.56","0.62","0.97","0.68","0.47000000000000003","0.45","0.97","0.32","1","0.97","""-2075769625""","403","403","403","0","403"
"1","586","600","0.56","0.02","0.36","0.02","0.04","0.08","0.9400000000000001","0.26","0.21","0.24","0","0.13","0.89","0.6","0.41000000000000003","0.84","0.41000000000000003","0.41000000000000003","0.29","0","0.11","0.87","0.6900000000000001","0.3","0.65","0.17","0.24","0.43","0.9","0.08","0.45","0.64","0.4","0.21","0.9500000000000001","""1172053926""","399","399","399","0","399"
"1","587","600","0.71","0.03","0.32","0.6","0.64","0.39","0.63","0.07","0.25","0.07","0.98","0.74","0.7000000000000001","0.56","0.46","0.91","0.49","0.97","0","0.79","0.04","0.34","0.37","0.61","0.62","0.09","0.24","0.91","0.45","0.74","0.84","0.9","0.86","0.11","0.32","""992803875""","403","403","403","0","403"
"1","588","600","0.56","0.03","0.36","0.17","0.15","0.08","0.65","0.19","0.21","0.07","0.26","0.13","0.15","0.75","0.56","0.8","0.59","0.45","0.28","0.19","0.56","0.22","0.58","0.9","0.65","0.17","0.24","0.43","0.9","0.08","0.45","0.04","0.4","0.21","0.9500000000000001","""1501259685""","403","403","403","0","403"
"1","589","600","0.56","0.02","0.36","0.02","0.03","0.08","0.9400000000000001","0","0.21","0.24","0","0.13","0.89","0.6","0.41000000000000003","0.91","0.41000000000000003","0.41000000000000003","0.29","0","0.08","0.84","0.58","0.29","0.65","0.17","0.24","0.43","0.9","0.15","0.45","0.64","0.55","0.21","0.9500000000000001","""1053167244""","399","399","399","0","399"
"1","590","600","0.56","0.03","0.32","0.34","0.89","0.93","0.5700000000000001","0.26","0.9","0.86","0.02","0.89","0.5700000000000001","0.56","0.41000000000000003","0.91","0.55","0.37","0.04","0.98","0.08","0.37","0.06","0.02","0.55","0.17","0.24","0.6","0.9400000000000001","0.49","0.43","0.36","0.03","0.52","0.41000000000000003","""836299371""","403","403","403","0","403"
"1","591","600","0.55","0.28","0.36","0.19","0.08","0.08","0.65","0.19","0.19","0.07","0","0.13","0.11","0.75","0.67","0.8300000000000001","0.52","0.45","0.28","0.3","0.56","0.11","0.58","0.02","0.65","0.29","0.24","0.84","0.9","0.08","0.44","0.04","0.4","0.21","0.32","""-1504210209""","404","404","404","0","404"
"1","592","600","0.59","0.03","0.36","0.17","0.15","0.08","0.65","0.19","0.21","0.07","0","0.14","0.22","0.04","0.67","0.8","0.48","0.45","0.44","0.19","0.56","0.11","0.58","0.02","0.65","0.17","0.24","0.43","0.9","0.08","0.44","0.15","0.4","0.21","0.88","""1399412225""","399","399","399","0","399"
"1","593","600","0.31","0","0.36","0.02","0","0.08","0.62","0.22","0.21","0.89","0","0.18","0.15","0.04","0.11","0.41000000000000003","0.53","0","0.97","0.98","0.11","0.23","0.5","0.02","0.62","0.17","0.11","0.11","0.34","0.7000000000000001","0.65","0.07","0.6900000000000001","0.09","0.87","""-1273071685""","395","395","395","0","395"
"1","594","600","0.07","0","0.59","0.02","0","0.08","0.62","0.19","0.1","0.07","0.79","0.13","0.04","0","0.87","0.32","0.55","0.31","0.97","0.29","0.11","0.11","0.5","0.02","0.01","0.17","0.11","0.11","0.34","0.73","0.81","0.56","0.58","0.06","0.72","""889704317""","405","405","405","0","405"
"1","595","600","0.56","0.02","0.34","0.46","0.86","0.96","0.56","0.11","0.11","0.24","0","0.03","0.3","0.11","0.31","0.16","0.67","0.28","0.16","0.3","0.9400000000000001","0.29","0.72","0.25","0.44","0.37","0","0.65","0.9","0.22","0.9500000000000001","0.9","0.96","0.22","0.71","""-770680617""","399","399","399","0","399"
"1","596","600","0","0","0.36","0.02","0","0.09","0.5700000000000001","0.19","0.21","0.07","0","0.12","0.3","0.04","0.07","0.47000000000000003","0.52","0","0.97","0.29","0.11","0.11","0.6","0.02","0.62","0.17","0.97","0.11","0.29","0.73","0.8200000000000001","0.5700000000000001","0.58","0.25","0.72","""-654682629""","417","417","417","0","417"
"1","597","600","0.59","0.03","0.32","0.35000000000000003","0.65","0.88","0.55","0.03","0.21","0","1","0.02","0.77","0.64","0.41000000000000003","0.8200000000000001","0.41000000000000003","0.52","0.9","0.79","0.87","0.03","0.53","0.07","0.41000000000000003","0.56","0.33","0.04","0.6900000000000001","0.87","0.81","0.56","0.58","0.15","0.9500000000000001","""-1255327795""","404","404","404","0","404"
"1","598","600","0.56","0.61","0.37","0.02","0.86","0.08","0.9400000000000001","0","0.1","0.24","0","0.49","0.04","0.04","0.64","0.8","0.52","0.15","0.9400000000000001","1","0.11","0.11","0.1","0.31","0.78","0.39","0.01","0.7000000000000001","0.9","0.56","0.44","0.93","0.9500000000000001","0.18","0.96","""-1976254672""","404","404","404","0","404"
"1","599","600","0.07","0","0.36","0.03","0","0.08","0.62","0.19","0.21","0.07","0","0.13","0.04","0.04","0.11","0.47000000000000003","0.11","0","0.97","0.18","0.11","0.11","0.5","0.01","0.62","0.17","0.11","0.2","0.29","0.73","0.81","0.56","0.58","0.25","0.88","""574477912""","395","395","395","0","395"
"1","600","600","0.52","0.03","0.35000000000000003","0.35000000000000003","0.78","0.88","0.55","0.86","0.26","0.24","0.19","0.13","0.77","0.64","0.41000000000000003","0.8200000000000001","0.22","0.08","0.9","0","0.72","0.03","0.75","0.88","0.41000000000000003","0.55","0.62","0.04","0.6900000000000001","0.4","0.45","0.97","0.32","0.27","0.65","""531070682""","403","403","403","0","403"
"1","601","650","0.75","0","0.36","0.35000000000000003","0.62","0.88","0.55","0.03","0.21","0.07","0.04","0.13","0.77","0.73","0.41000000000000003","0.86","0.41000000000000003","0.56","0.9400000000000001","0.79","0.73","0.04","0.53","0.71","0.41000000000000003","0.56","0.38","0.04","0.89","0.87","0.81","0.56","0.58","0.19","0.39","""1198388792""","405","405","405","0","405"
"1","602","650","0.04","0.6","0.32","0.02","0.63","0.08","0.62","0.19","0.21","0.07","0.98","0.02","0.25","0.04","0.23","0.47000000000000003","0.52","0","0.81","0","0.11","0.64","0.1","0.31","0.78","0.38","0.01","0.75","0.89","0.22","0.51","0.93","0.96","0.18","0.07","""-476994899""","416","416","416","0","416"
"1","603","650","0.56","0.03","0.36","0.17","0.41000000000000003","0.91","0.55","0.03","0.21","0.07","0","0.13","0.49","0.64","0.41000000000000003","0.91","0.54","0.9400000000000001","0.97","0.98","0.07","0.33","0.79","0.31","0.49","0.38","0.01","0.7000000000000001","0.9","0.56","0.51","0.93","0.96","0.18","0.96","""1547524544""","399","399","399","0","399"
"1","604","650","0.59","0.03","0.32","0.35000000000000003","0.65","0.08","0.65","0.19","0.26","0.88","0.26","0.13","0.15","0.75","0.56","0.8","0.59","0.45","0.28","0.19","0.56","1","0.58","0.66","0.65","0.17","0.24","0.43","0.86","0.08","0.45","0.04","0.4","0.21","0.9500000000000001","""874899877""","403","403","403","0","403"
"1","605","650","0.56","0.03","0.36","0.22","0.15","0.08","0.66","0.19","0.26","0.07","0","0.13","0.22","0.89","0.64","0.8","0.49","0.45","0.19","0.19","0.56","0.11","0.5700000000000001","0.02","0.65","0.17","0.39","0.43","0.9","0.08","0.44","0.15","0.4","0.21","0.88","""-252501769""","399","399","399","0","399"
"1","606","650","0.71","0.03","0.32","0.6","0.64","0.39","0.63","0.07","0.29","0.07","0","0.73","0.73","0.56","0.46","0.91","0.54","0.97","0.98","0.49","0.04","0.61","0.41000000000000003","0.31","0.78","0.5700000000000001","0.02","0.7000000000000001","0.9","0.56","0.52","0.91","0.37","0.18","0.96","""-1907734532""","399","399","399","0","399"
"1","607","650","0.07","0.03","0.36","0.02","0","0.15","0.65","0.19","0.21","0.07","0.04","0.13","0.04","0.64","0.67","0.8","0.56","0.45","0.51","0.85","0.56","0.15","0.59","0.61","0.65","0.17","0.24","0.43","0.66","0.55","0.34","0.04","0.4","0.22","0.39","""-1515992119""","403","403","403","0","403"
"1","608","650","0.56","0.03","0.36","0.02","0.03","0.08","0.9400000000000001","0","0.21","0.24","0.9","0.13","0.89","0","0.11","0.47000000000000003","0.11","0.03","0.97","0.18","0.1","0.11","0.5","0.01","0.62","0.17","0.11","0.2","0.29","0.73","0.81","0.56","0.58","0.25","0.88","""1002955409""","403","403","403","0","403"
"1","609","650","0.07","0.63","0.37","0.02","0","0.08","0.5700000000000001","0","0.21","0.07","0.19","0.13","0.25","0.04","0.11","0.47000000000000003","0.59","0","0.97","0.3","0.11","0.07","0.5","0.01","0.62","0.34","0.11","0.11","0.29","0.73","0.8","0.56","0.58","0.25","0.9500000000000001","""-151817310""","416","416","416","0","416"
"1","610","650","0.04","0","0.36","0.5","0","0.23","0.62","0.6","0.21","0.07","0","0.13","0.04","0.07","0.67","0.8","0.6","0","0.33","0.26","0.07","0.33","0.7000000000000001","0.96","0.41000000000000003","0.5700000000000001","0.02","0.73","0.34","0.19","0.18","0.65","0.43","0.23","0.7000000000000001","""2051676820""","395","395","395","0","395"
"1","611","650","0.31","0","0.36","0.02","0","0.08","0.62","0.22","0.21","0.89","0","0.29","0.15","0.04","0.11","0.41000000000000003","0.85","0","0.97","0","0.11","0.64","0.1","0.32","0.45","0.38","0.01","0.75","0.04","0.56","0.44","0.93","0.96","0.18","0.07","""-1246870855""","395","395","395","0","395"
"1","612","650","0.71","0","0.36","0.02","0.63","0.08","0.62","0.22","0.21","0.04","0","0.02","0.04","0.04","0.11","0.47000000000000003","0.52","0","0.45","0.98","0.11","0.23","0.5","0.02","0.62","0.14","0.22","0.11","0.34","0.64","0.65","0.07","0.6900000000000001","0.09","0.87","""-896213756""","395","395","395","0","395"
"1","613","650","0.59","0.04","0.32","0.32","0.65","0.91","0.55","0.03","0.21","0","0","0.13","0.49","0.64","0.41000000000000003","0.91","0.54","0.75","0.97","0.98","0.04","0.62","0.15","0.96","0.49","0.38","0.01","0.5700000000000001","0.9","0.56","0.51","0.93","0.97","0.18","0.96","""-1609676123""","422","422","422","0","422"
"1","614","650","0.68","0.03","0.32","0.35000000000000003","0.65","0.36","0.55","0.03","0.19","0.07","0","0.13","0.49","0.64","0.41000000000000003","0.91","0.54","0.9400000000000001","0.97","0.98","0.8200000000000001","0.9400000000000001","0.41000000000000003","0.31","0.49","0.33","0.01","0.7000000000000001","0.9","0.56","0.51","0.93","0.96","0.18","0.96","""-407409508""","399","399","399","0","399"
"1","615","650","0.55","0.03","0.33","0.46","0.81","0.9400000000000001","0.62","0.2","0.1","0.24","0","0.13","0.34","0.08","0.46","0.91","0.62","0.75","0.97","0","0.04","0.33","0.15","0.61","0.48","0.54","0.24","0.91","0.45","0.74","0.84","0.66","0.86","0.11","0.9500000000000001","""-747077263""","399","399","399","0","399"
"1","616","650","0.71","0.03","0.32","0.6","0.64","0.4","0","0.04","0.26","0.04","0.98","0.77","0.6900000000000001","0.52","0.27","0.22","0.11","0.35000000000000003","0.16","0.34","0.73","0.33","0.72","0.3","0.26","0.28","0.66","0.74","0.66","0.64","0.87","0.93","0","0.25","0.9500000000000001","""1126995963""","403","403","403","0","403"
