"search-number","evaluation","g1t1*","g2t1*","g3t1*","g4t1*","g5t1*","g6t1*","g7t1*","g1t2*","g2t2*","g3t2*","g4t2*","g5t2*","g6t2*","g7t2*","g1t3*","g2t3*","g3t3*","g4t3*","g5t3*","g6t3*","g7t3*","g1t4*","g2t4*","g3t4*","g4t4*","g5t4*","g6t4*","g7t4*","g1t5*","g2t5*","g3t5*","g4t5*","g5t5*","g6t5*","g7t5*","fitness","num-replicates","best-fitness-so-far"
"1","1570","0.07","0.03","0.68","0.31","0.08","0.9","0.9","0.22","0.1","0.04","0","0.49","0.75","0.64","0.06","0.46","0.23","0","0.9400000000000001","0.31","0.27","0.4","0.52","0.13","0.89","0.09","1","0.27","0.8200000000000001","0.6","0.52","0.9500000000000001","0.74","0.79","0.99","395","1","395"
"1","1571","0.56","0.03","0.8","0.31","0.72","0.79","0.8200000000000001","0.52","0.19","0.3","0","0.05","0.54","0.71","0.15","0.7000000000000001","0.99","0.01","0.45","0.8200000000000001","0.11","0.41000000000000003","0.8300000000000001","0.07","0.58","0.17","0.07","0.27","0.74","0.9","0.19","0.32","0.9500000000000001","0.98","0.92","399","1","395"
"1","1572","0.38","0.03","0.19","0.08","0.27","0.88","0.8200000000000001","0.67","0.42","0.98","0.07","0.02","0.85","0.07","0.37","0.6900000000000001","0.99","0.01","0.8200000000000001","0.9400000000000001","0.86","0.85","0.21","0.5700000000000001","0.41000000000000003","0.35000000000000003","0.3","0.06","0.98","0.52","0.52","0.64","0.9500000000000001","0","0.8300000000000001","403","1","395"
"1","1573","0.37","0.29","0.44","0.11","0.31","0.13","0","0","0.45","0.4","0","0.65","0.22","0.64","0.41000000000000003","0.9400000000000001","0.35000000000000003","0","0.44","0.45","0.86","0.15","0.21","0.55","0.15","0.27","0.29","0.09","0.29","0.92","0.22","0.33","0.04","1","0.66","403","1","395"
"1","1574","0.25","0.03","0.19","0.14","0.27","0.07","0.8200000000000001","0.56","0.42","0.98","0","0.02","0.73","0.06","0.37","0.66","0.28","0.08","0.45","0.26","0.11","0.15","0.1","0.39","0.79","0.42","0.61","0.85","0.66","0.81","0.14","0.75","0.9400000000000001","0.86","0.39","399","1","395"
"1","1575","0.56","0.6","0.92","0.3","0.55","0.9","0.8200000000000001","0.56","0.42","0.97","0","0.04","0.54","0.63","0.37","0.66","0.19","0","0.45","0.77","0.37","0.41000000000000003","0.8300000000000001","0.24","0.77","0.14","0.26","0.38","0","0.49","0.8","0.39","0.96","0.75","0.93","403","1","395"
"1","1576","0.37","0.02","0.12","0.4","0","0.84","0.31","0.9500000000000001","0.34","0.5700000000000001","0","0.26","0.71","0.22","0","0.21","0.19","0","0.45","0.8200000000000001","0.35000000000000003","0.45","0.1","0.99","0.78","0.36","0.28","0.07","0.3","0.56","0.88","0.93","0.1","0.45","0.27","395","1","395"
"1","1577","0.22","0.02","0.9500000000000001","0.31","0.08","0.9","0.93","0.22","0.1","0.04","0.19","0.49","0.7000000000000001","0.75","0.5700000000000001","0.47000000000000003","0.4","0.01","0.81","0.16","0.24","0.4","0.11","0.1","0.89","0.54","0.59","0.84","0.9","0.23","0.49","0.91","0.55","0.3","0.63","403","1","395"
"1","1578","0","0.03","0.19","0.26","0.48","0.76","0.91","0.19","0.1","0.23","0","0.62","0.58","0.85","0.64","0.8200000000000001","0.46","0","0.15","0.04","0.15","0.43","0.87","0.27","0.97","0.8300000000000001","0.17","0.37","0.79","0.16","0.9","0.97","0.63","0.16","0.9500000000000001","396","1","395"
"1","1579","0.37","0.02","0.12","0.87","0.41000000000000003","0.04","0.9500000000000001","0.22","0.42","0.04","0.04","0.49","0.1","0.28","0.11","0.52","0.41000000000000003","0","0.21","0.62","0.29","0.75","0.79","0.72","0.49","0.64","0.98","0.38","0.26","0.26","0.8300000000000001","0.97","0.99","0.04","0.9400000000000001","403","1","395"
"1","1580","0.36","0","0.19","0.2","0.51","0.71","0.37","0.26","0.26","0.37","0","0.13","0.71","0.64","0.9400000000000001","0.18","0.55","0","0.51","0.45","0.11","0.22","0.17","0.55","0.97","0.53","0.25","0.85","0.6900000000000001","0.21","0.17","0.62","0.96","0.64","0.89","395","1","395"
"1","1581","0.38","0.02","0.16","0.26","0","0.4","0.13","1","0.78","0.38","0","0.26","0.73","0.86","0.04","0.26","0.21","0","0.8300000000000001","0.26","0.22","0.39","0.48","0.27","0.6900000000000001","0.17","0.27","1","0.24","0.91","0.38","0.67","0.67","0.12","0.04","395","1","395"
"1","1582","0.67","0.02","0.32","0.09","0.27","0.07","0.8200000000000001","0.56","0.45","0.98","0.04","0.02","0.74","0.07","0.37","0.66","0.99","0","0.8200000000000001","0.49","0.15","0.15","0.21","0.55","0.08","0.37","0.29","0.09","0.66","0.23","0.5","0.91","0.48","0.19","0.63","403","1","395"
"1","1583","0.37","0.02","0.42","0.21","0.41000000000000003","0.27","0.64","0.42","0.1","0.23","1","0.62","0.6","0.79","0.22","0","0.99","0","0.37","0.79","0.35000000000000003","0.67","0.1","0.99","0.78","0.36","0.28","0.89","0.26","0.49","0.8","0.39","0.99","0.75","0.9","403","1","395"
"1","1584","0.37","0.02","0.51","0.4","0","0.84","0.3","0.92","0.34","0.25","0","0.26","0.75","0.17","0","0.21","0.21","0.63","0.77","0.34","0.15","0.15","0.89","0.73","0.41000000000000003","0.37","0.98","0.41000000000000003","0.29","0.26","0.47000000000000003","0.38","0.96","0.97","0.93","399","1","395"
"1","1585","0.37","0.02","0.51","0.4","0","0.84","0.31","0.92","0.34","0.38","0","0.11","0.71","0.22","0","0.21","0.21","0","0.3","0.79","0.35000000000000003","0.64","0.53","0.99","0.78","0.36","0.35000000000000003","0.89","0.25","0.49","0.8","0.24","0.96","0.75","0.9","395","1","395"
"1","1586","0.5700000000000001","0.03","0.19","0.14","0.2","0.07","0.8200000000000001","0.56","0.42","0.97","0.9","0.02","0.73","0.07","0.37","0.66","0.26","0.31","0.44","0.49","0.86","0.15","0.21","0.55","0.48","0.26","0.29","0.09","0.29","0.92","0.56","0.33","0.04","0","0.93","403","1","395"
"1","1587","0.99","0.02","0.31","0.92","0.15","0.38","0.01","0.3","0.1","0.24","0","0.49","0.89","0.75","0.01","0.16","0.43","0.63","0.47000000000000003","0.98","0.27","0.84","0.79","0.27","0.66","0.15","0.58","0.84","0.9","0.15","0.52","0.39","0.9500000000000001","0","0.6","399","1","395"
"1","1588","0.31","0.02","0.45","0.78","0.15","0.38","0.33","0.19","0.1","0.41000000000000003","0","0.49","0.86","0.75","0.01","0.22","0.4","0.62","0.45","0.31","0.27","0.88","0.9500000000000001","0.37","0.66","0.15","0","0.26","0.26","0.19","0.8","0.33","0.97","0.25","0.93","399","1","395"
"1","1589","0.07","0.02","0.19","0.87","0.96","1","0.64","0.41000000000000003","0.1","0.23","0.98","0.33","0.6","0.97","0.22","0.05","0.43","0","0.8","0.22","0.56","0.32","0.51","0.2","0.75","0.42","0.61","0.85","0.9","0.81","0.14","0.65","0.9400000000000001","0.89","0.24","403","1","395"
"1","1590","0.11","0.02","0.32","0.26","0.3","0.5","0.98","0","0.34","0.88","0","0.9400000000000001","0.22","0.63","0.37","0.65","0.35000000000000003","0","0.36","0.8300000000000001","0.11","0.15","0.1","0.4","0.79","0.17","0.27","0.3","0.89","0.6","0.87","0.71","0.67","0.51","0.07","395","1","395"
"1","1591","0.37","0.62","0.51","0.4","0.03","0.84","0.31","0.92","0.34","0.38","0","0.3","0.71","0.17","0","0.21","0.21","0","0.49","0.79","0.35000000000000003","0.45","0.1","0.92","0.78","0.36","0.28","0.89","0.26","0.49","0.8","0","0.96","0.71","0.9","403","1","395"
"1","1592","0.99","0.02","0","0.92","0.15","0.38","0.62","0.3","0.11","0.24","0.04","0.49","0.89","0.75","0.01","0.16","0.43","0","0.46","0.31","0.27","0.84","0.79","0.27","0.67","0.15","0.58","0.84","0.9","0.15","0.52","0.32","0.9500000000000001","0.04","0.6","404","1","395"
"1","1593","0.11","0.02","0.32","0.26","0.3","0.5","0.98","0","0.34","0.88","0","0.01","0.22","0.63","0.26","0.9400000000000001","0.35000000000000003","0","0.44","0.8300000000000001","0.22","0.19","0.1","0.4","0.79","0.17","0.28","0.3","0.9400000000000001","0.6","0.87","0.64","0.71","0.51","0.11","395","1","395"
"1","1594","0.36","0","0.26","0.1","0.5","0.9400000000000001","0.36","0.19","0.26","0.27","0","0.02","0.73","0.75","0.06","0.17","0.43","0","0.8300000000000001","0.45","0.11","0.15","0.22","0.55","0.41000000000000003","0.9","0.98","0.38","0.26","0.26","0.79","0.34","0.92","0.86","0.93","395","1","395"
"1","1595","0.07","0.03","0.68","0.28","0.08","0.9","0.93","0.22","0.1","0.04","0","0.49","0.71","0.75","0.01","0.46","0.4","0","0.9400000000000001","0.31","0.36","0.4","0.52","0.1","0.04","0.09","1","0.27","0.85","0.6","0.56","0.47000000000000003","0.9500000000000001","0.27","0.92","395","1","395"
"1","1596","0.38","0.03","0.19","0.09","0.27","0.88","0.8300000000000001","0.56","0.42","0.52","0","0.02","0.73","0.07","0.37","0.77","0.99","0","0.8200000000000001","0.45","0.86","0.85","0.21","0.5700000000000001","0.41000000000000003","0.36","0.3","0.06","0.98","0.92","0.19","0.32","0.9500000000000001","0","0.92","395","1","395"
"1","1597","0","0.02","0.91","0.31","0.08","0.9","0.93","0.22","0.1","0.04","0","0.49","0.7000000000000001","0.64","0.06","0.47000000000000003","0.4","0.01","0.9400000000000001","0.31","0.27","0.4","0.51","0.1","0.89","0.72","0.59","0.43","0.9400000000000001","0.23","0.49","0.91","0.55","0.19","0.34","397","1","395"
"1","1598","0.15","0.02","0.32","0.26","0.3","0.5","0.98","0","0.34","0.88","0.9","0.9400000000000001","0.22","0.63","0.37","0.65","0.28","0.62","0.44","0.8300000000000001","1","0.34","0.1","0.4","0.79","0.22","0.27","0.3","0.88","0.6","0.87","0.65","0.67","0.5","0.07","403","1","395"
"1","1599","0.07","0.12","0.68","0.31","0.08","0.9","0.98","0.22","0.1","0.11","0","0.49","0.75","0.75","0.06","0.46","0.4","0","0.9400000000000001","0.31","0.27","0.4","0.52","0.1","0.89","0.09","0.27","0.04","0.85","0.67","0.52","0.32","0.92","0.24","0.8300000000000001","403","1","395"
"1","1600","0.37","0.02","0.44","0.11","0.31","0.5","0","0","0.45","0.39","0","0.9400000000000001","0.25","0.64","0.37","0.9400000000000001","0.92","0.15","0.45","0.26","0.11","0.15","0.1","0.88","0.64","0.42","0.61","0.85","0.9","0.81","0.14","0.9400000000000001","0.9400000000000001","0.84","0.39","399","1","395"
"1","1601","0.19","0.02","0.44","0.11","0.45","0.07","0.65","0.21","0.1","0.15","0","0.34","0.75","0.75","0.06","0.18","0.08","0.12","0.51","0.49","0.67","0.86","0.17","0.72","0.41000000000000003","0.6900000000000001","0.3","0.41000000000000003","0.26","0.99","0.9","0.97","0","0.16","0.9500000000000001","399","1","395"
"1","1602","0","0.03","0.19","0.26","0.48","0.76","1","0.19","0.1","0.23","0","0.62","0.06","0.85","0.64","0.3","0.46","0","0.15","0.04","0.15","0.43","0.87","0.27","0.97","0.8300000000000001","0.17","0.37","0.79","0.17","0.8300000000000001","0.9400000000000001","0.92","0.04","0.9400000000000001","396","1","395"
"1","1603","0.11","0.02","0.32","0.26","0.3","0.5","0.98","0","0.34","0.88","0","0","0.22","0.63","0.8300000000000001","0.81","0.35000000000000003","0","0.19","0.8300000000000001","0.22","0.15","0.1","0.4","0.79","0.46","0.28","0.3","0.93","0.81","0.14","0.75","0.9400000000000001","0.86","0.39","403","1","395"
"1","1604","0.22","0.04","0.19","0.14","0.04","0.07","0.8200000000000001","0.56","0.42","0.98","1","0.02","0.54","0.06","0.41000000000000003","0.66","0.28","0.08","0.45","0.26","0.11","0.15","0.1","0.39","0.79","0.42","0.62","0.85","0.66","0.6","0.87","0.64","0.71","0.51","0.11","427","1","395"
"1","1605","0.07","0.03","0.68","0.99","0.08","0.9","0.93","0.22","0.1","0.04","0","0.49","0.71","0.75","0.01","0.46","0.11","0","0.8200000000000001","0.49","0.86","0.04","0.79","0.86","0.49","0.48","0.25","0.84","0.66","0.1","0.22","0.62","0.9500000000000001","0.64","0.89","395","1","395"
"1","1606","0.38","0.04","0.16","0.22","0.27","0.07","0.8200000000000001","0.56","0.45","0.98","0","0.02","0.73","0.07","0.37","0.65","0.34","0","0.9500000000000001","0.31","0.36","0.4","0.52","0.05","0.04","0.64","1","0.27","0.85","0.6","0.8200000000000001","0.8","0.88","0.27","0.92","411","1","395"
"1","1607","0.36","0","0.26","0.1","0.5","0.9400000000000001","0.36","0.19","0.26","0.27","0","0.02","0.73","0.75","0.06","0.17","0.36","0.97","0.8300000000000001","0.45","0.11","0.15","0.22","0.55","0.41000000000000003","0.9","0.98","0.39","0.98","0.21","0.22","0.62","0.9500000000000001","0.64","0.89","399","1","395"
"1","1608","0.38","0.03","0.17","0.22","0.27","0.07","0.8200000000000001","0.56","0.42","0.98","0.79","0.02","0.73","0.07","0.37","0.67","0.99","0","0.8200000000000001","0.49","0.86","0.04","0.79","0.87","0.3","0.48","0.25","0.84","0.66","0.26","0.79","0.34","0.8200000000000001","0.86","0.9","403","1","395"
"1","1609","0.18","0.02","0.19","0.11","0.41000000000000003","0.39","0.65","0.21","0.1","0.15","0","0.62","0.64","0.9500000000000001","0.27","0.62","0.31","0","0.28","0.98","0.32","0.45","0.1","0.99","0.78","0.36","0.03","0.07","0.3","0.8200000000000001","0.88","0.93","0.13","0.45","0.27","395","1","395"
"1","1610","0.37","0.02","0.12","0.4","0","0.84","0.31","0.32","0.34","0.7000000000000001","0","0.26","0.71","0.22","0","0.21","0.19","0","0.45","0.84","0.84","0.54","0.8300000000000001","0.04","0.58","0.17","0.59","0.8300000000000001","0.29","0.93","0.19","0.5700000000000001","0.88","0","0.93","395","1","395"
"1","1611","0.5700000000000001","0.28","0.39","0.8","0.41000000000000003","0.2","0.64","0.13","0.1","0.23","0","0.46","0.64","0","0.22","0.65","0.99","0","0.99","0.04","0.07","0.4","0.02","0.04","0.97","0.01","0.25","0.84","0.66","0.21","0.22","0.62","0.9500000000000001","0.64","0.89","403","1","395"
"1","1612","0.38","0.03","0.47000000000000003","0.22","0.27","0.07","0.8200000000000001","0.52","0.34","0.98","0.79","0.02","0.73","0.07","0.37","0.66","0.3","0","0.8300000000000001","0.6","0.86","0","0.79","0.87","0.49","0.49","0.5700000000000001","0.15","0.02","0.34","0.31","0.17","0.51","0.96","0.62","403","1","395"
"1","1613","0.07","0.03","0.68","0.31","0.08","0.9","0.9","0.19","0.1","0.04","0","0.49","0.75","0.64","0.06","0.46","0.23","0.14","0.9400000000000001","0.3","0.15","0.42","0.92","0.07","0.19","0.16","0.68","0.2","0.9","0.23","0.49","0.84","0.14","0.19","0.01","399","1","395"
"1","1614","0.37","0.02","0.51","0.48","0.07","0.84","0.31","0.92","0.34","0.34","0","0.32","0.64","0","0.84","0.9400000000000001","1","0","0.93","0.31","0.04","0.4","0.52","0.13","0.89","0.09","1","0.27","0.77","0.6","0.52","0.9500000000000001","0.74","0.79","0.99","395","1","395"
"1","1615","0.37","0.02","0.51","0.4","0","0.8300000000000001","0.31","0.92","0.34","0.38","0","0.11","0.71","0.22","0","0.21","0.21","0","0.3","0.19","0.11","0.15","0.13","0.88","0.9500000000000001","0.42","0.61","0.85","0.9","0.81","0.14","0.9400000000000001","0.45","0.84","0.39","395","1","395"
"1","1616","0.37","0.02","0.44","0.11","0.31","0.5","0","1","0.45","0.24","0","0.9400000000000001","0.25","0.63","0.37","0.9400000000000001","0.92","0.15","0.45","0.86","0.35000000000000003","0.75","0.53","0.99","0.78","0.36","0.35000000000000003","0.89","0.25","0.49","0.8","0.24","0.96","0.75","0.9","399","1","395"
"1","1617","0.37","0.02","0.51","0.41000000000000003","0","0.84","0.16","0.99","0.34","0.38","0","0.67","0.56","0.17","0","0.21","0.21","0","0.3","0.79","0.35000000000000003","0.64","0.53","0.99","0.78","0.59","0.35000000000000003","0.89","0.25","0.49","0.8","0.39","0.9500000000000001","0.75","0.89","395","1","395"
"1","1618","0.36","0","0.2","0.2","0.51","0.71","0.37","0.26","0.26","0.37","0","0.13","0.71","0.64","0.9400000000000001","0.18","0.55","0","0.51","0.34","0.07","0.22","0.45","0.55","0.96","0.53","0.25","0.85","0.9","0.19","0.17","0.62","0.37","0.6","0.89","395","1","395"
"1","1619","0.11","0.02","0.63","0.25","0.3","0.5","0.98","0","0.49","0.88","0","0.01","0.22","0.63","0.26","0.9400000000000001","0.32","0","0.44","0.26","0.22","0.19","0.1","0.4","0.79","0.17","0.28","0.3","0.9400000000000001","0.6","0.87","0.71","0.67","0.51","0.07","395","1","395"
"1","1620","0.11","0.02","0.32","0.26","0.3","0.5","0.98","0.79","0.34","0.88","0","0.01","0.22","0.63","0.96","0.65","0.35000000000000003","0","0.36","0.8300000000000001","0.11","0.15","0.53","0.4","0.8","0.17","0.27","0.3","0.89","0.6","0.84","0.63","0.07","0.51","0.11","395","1","395"
"1","1621","0.37","0.02","0.51","0.39","0","0.52","0.98","0.19","0.6","0.23","0","0.01","0.59","0.8200000000000001","0.66","0.3","0.17","0.07","0.15","0.27","0.64","0.76","0.79","0.28","0.97","0.26","0.17","0.6900000000000001","0.9","0.16","0.9400000000000001","0.3","0.48","0.16","0.84","399","1","395"
"1","1622","0.8","0.02","0.32","0.26","0.3","0.77","0.31","0.92","0.34","0.38","0","0.11","0.71","0.22","0.19","0.21","0.21","0","0.3","0.79","0.32","0.64","0.53","0.99","0.78","0.36","0.35000000000000003","0.89","0.04","0.49","0.8","0.24","0.96","0.75","0.9","395","1","395"
"1","1623","0.37","0.02","0.04","0.79","0.41000000000000003","0.04","0.9500000000000001","0.22","0.42","0.04","1","0.49","0.6","0.64","0.06","0.18","0.55","0.12","0.03","0.49","0.67","0.86","0.17","0.72","0.41000000000000003","0.9","0.3","0.38","0.26","0.26","0.8300000000000001","0.9400000000000001","0.99","0.04","0.93","403","1","395"
"1","1624","0.19","0.02","0.44","0.11","0.45","0.24","0.65","0.21","0.1","0.15","0.19","0.14","0.43","0.98","0.11","0.52","0.78","0.03","0.21","0.62","0.45","0.04","0.21","0.55","0.08","0.37","0.29","0.09","0.66","0.32","0.5","0.91","0.56","0.3","0.63","403","1","395"
"1","1625","0.11","0.02","0.32","0.26","0.3","0.45","0.98","0","0.34","0.87","0","0.9400000000000001","0.22","0.63","0.37","0.63","0.92","0","0.36","0.93","0.11","0.15","0.1","0.4","0.76","0.17","0.24","0.3","0.89","0.9","0.38","0.67","0.67","0.12","0.04","395","1","395"
"1","1626","0.38","0.02","0.16","0.26","0","0.4","0.13","1","0.78","0.38","0","0.26","0.73","0.86","0.04","0.37","0.21","0","0.8300000000000001","0.26","0.22","0.56","0.48","0.27","0.58","0.17","0.27","1","0.24","0.56","0.87","0.71","0.67","0.5","0.07","395","1","395"
"1","1627","0","0.02","0.91","0.28","0.08","0.9","0.93","0.22","0.1","0.04","0","0.49","0.75","0.75","0.01","0.46","0.24","0","0.9400000000000001","0.17","0.36","0.4","0.52","0.1","0.04","0.22","1","0.27","0.85","0.6","0.56","0.47000000000000003","0.9500000000000001","0.27","0.67","396","1","395"
"1","1628","0.07","0.03","0.91","0.19","0.08","0.9","0.93","0.22","0.1","0.04","0","0.49","0.71","0.75","0.06","0.47000000000000003","0.4","0.01","0.9400000000000001","0","0.27","0.4","0.51","0.1","0.89","0.72","0.59","0.43","0.9400000000000001","0.11","0.49","0.91","0.55","0.19","0.34","399","1","395"
"1","1629","0.37","0.9","0.51","0.47000000000000003","0","0.84","0.31","0.92","0.34","0.34","0.04","0.32","0.64","0","0.84","0.9400000000000001","0.96","0","0.93","0.3","0.11","0.19","0.53","0.4","0.79","0.46","0.28","0.3","0.9400000000000001","0.6","0.87","0.64","0.8200000000000001","0.51","0.22","416","1","395"
"1","1630","0.11","0.02","0.32","0.26","0.3","0.5","0.93","0","0.34","0.88","0","0.01","0.22","0.63","0.26","0.9400000000000001","0.35000000000000003","0","0.44","0.8300000000000001","0.07","0.43","0.8300000000000001","0.07","0.85","0.19","0.59","0.2","0.49","0.23","0.49","0.84","0.49","0.6","0.01","395","1","395"
"1","1631","0.19","0.02","0.44","0.11","0.41000000000000003","0.24","0.65","0.21","0.1","0.15","0","0.62","0.64","0.89","0.27","0.9400000000000001","0.35000000000000003","0","0.44","0.8300000000000001","0.11","0.04","0.1","0.4","0.79","0.14","0.36","0.3","0.71","0.3","0.87","0.64","0.67","0.51","0.07","395","1","395"
"1","1632","0.96","0.02","0.34","0.17","0.48","0.52","0.7000000000000001","0","0.34","0.88","0","0.65","0.22","0.63","0.37","0.62","0.31","0","0.28","0.8200000000000001","0.22","0.41000000000000003","0.8300000000000001","0.03","0.58","0.17","0.59","0.8300000000000001","0.02","0.92","0.19","0.33","0.88","0","0.93","395","1","395"
"1","1633","0.37","0.02","0.92","0.11","0.31","0.5","0","0","0.45","0.39","0","0.11","0.71","0.22","0","0.21","0.21","0","0.3","0.79","0.35000000000000003","0.75","0.53","0.99","0.73","0.6","0.35000000000000003","0.89","0.25","0.49","0.8","0.24","0.96","0.79","0.9","395","1","395"
"1","1634","0.37","0.02","0.51","0.4","0","0.8300000000000001","0.31","0.92","0.45","0.38","1","0.9400000000000001","0.25","0.64","0.37","0.89","0.92","0.16","0.45","0.26","0.11","0.15","0.1","0.91","0.64","0.42","0.61","0.85","0.9","0.81","0.14","0.97","0.9400000000000001","0.84","0.39","403","1","395"
"1","1635","0.56","0.03","0.96","0.28","0.08","0.96","0.77","0.22","0.18","0.98","0.98","0.02","0.73","0.04","0.37","0.64","0.92","0.64","0.81","0.45","0.86","0.04","0.21","0.48","0.41000000000000003","0.37","0.3","0.09","0.3","0.8300000000000001","0.37","0.33","0.89","0","0.92","403","1","395"
"1","1636","0.35000000000000003","0","0.2","0.22","0.51","0.71","0.37","0.22","0.37","0.37","0","0.13","0.71","0.45","0.9400000000000001","0.18","0.55","0.03","0.76","0.45","0.11","0.22","0.17","0.55","0.97","0.53","0.25","0.85","0.6900000000000001","0.21","0.17","0.01","0.97","0.64","0.89","399","1","395"
"1","1637","0.37","0.05","0.42","0.21","0.41000000000000003","0.27","0.64","0.42","0.1","0.23","0.27","0.62","0.6","0.79","0.56","0.97","0.99","0","0.37","0.79","0.61","0.08","0.1","0.96","0.78","0.36","0.28","0.89","0.26","0.49","0.8","0.35000000000000003","0.99","0.75","0.9","422","1","395"
"1","1638","0.96","0.02","0.08","0.8300000000000001","0.41000000000000003","0.04","0.9500000000000001","0.22","0.42","0.04","0.04","0.49","0.1","0.98","0.37","0.52","0.54","0","0.21","0.63","0.45","0.75","0.2","0.55","0.08","0.37","0.29","0.09","0.66","0.39","0.5","0.91","0.08","0.3","0.63","403","1","395"
"1","1639","0.11","0.02","0.35000000000000003","0.25","0.3","0.5","0.98","0","0.34","0.88","0","0.9400000000000001","0.22","0.63","0.37","0.93","0.19","0","0.45","0.77","0.41000000000000003","0.41000000000000003","0.79","0.24","0.66","0.14","0.27","0.07","0.3","0.56","0.88","0.9","0.05","0.44","0.28","395","1","395"
"1","1640","0.37","0.02","0.11","0.8","0.41000000000000003","0.04","0.9500000000000001","0.22","0.42","0.04","0","0.49","0.05","0.98","0.11","0.59","0.54","0","0.19","0.62","0.45","0.75","0.21","0.55","0.08","0.37","0.29","0.08","0.66","0.39","0.5","0.91","0.55","0.3","0.63","395","1","395"
"1","1641","0.31","0.02","0.8200000000000001","0.78","0.15","0.38","0.33","0.74","0.1","0.41000000000000003","0","0.49","0.86","0.71","0.01","0.22","0.4","0.62","0.45","0.31","0.27","0.88","0.9500000000000001","0.37","0.65","0.15","0","0.26","0.27","0.19","0.9500000000000001","0.33","0.97","0.25","0.92","399","1","395"
"1","1642","0.37","0.02","0.12","0.4","0","0.75","0.31","0.9500000000000001","0.34","0.06","0","0.99","0.97","0.22","0","0.22","0.22","0","0.45","0.8200000000000001","0.35000000000000003","0.45","0.1","0.99","0.78","0.36","0.28","0.71","0.3","0.56","0.88","0.93","0.1","0.45","0.27","395","1","395"
"1","1643","0.07","0.02","0.19","0.87","0.96","1","0.64","0.41000000000000003","0.1","0.23","0.98","0.34","0.74","0.97","0.22","0.05","0.43","0.07","0.8","0.84","0.8200000000000001","0.35000000000000003","0.51","0.2","0.75","0.21","0.66","0.85","0.49","0.81","0.14","0.65","0.9400000000000001","0.81","0.24","403","1","395"
"1","1644","0","0.02","0.84","0.31","0.11","0.9","0.93","0.26","0.1","0.04","0.04","0.49","0.73","0.64","0.06","0.47000000000000003","0.4","0.01","0.9400000000000001","0.31","0.27","0.4","0.51","0.6","0.89","0.72","0.59","0.84","0.97","0.23","0.62","0.9","0.55","0.19","0.34","420","1","395"
"1","1645","0.38","0.9","0.16","0.26","0.9400000000000001","0.4","0.13","1","0.78","0.38","0","0.26","0.73","0.81","0.07","0.26","0.21","0.03","0.8300000000000001","0.26","0.22","0.39","0.48","0.27","0.7000000000000001","0.17","0.27","1","0.24","0.91","0.38","0.67","0.67","0.12","0.25","404","1","395"
"1","1646","0.19","0.02","0.44","0.11","0.41000000000000003","0.24","0.65","0.22","0.1","0.15","0","0.62","0.64","0.89","0.27","0.62","0.31","0","0.3","0.8300000000000001","0.22","0.4","0.8300000000000001","0.04","0.58","0.17","0.59","0.8300000000000001","0.29","0.92","0.19","0.33","0.39","0","0.93","395","1","395"
"1","1647","0.39","0.02","0.92","0.15","0.55","0.9","0.8300000000000001","0.74","0.42","0.3","0","0.05","0.54","0.07","0.37","0.65","0.28","0.07","0.47000000000000003","0.8300000000000001","0.86","0.15","0.1","0.4","0.79","0.17","0.36","0.19","0.88","0.6","0.8","0.64","0.67","0.48","0.24","399","1","395"
"1","1648","0.99","0.02","0.33","0.92","0.15","0.38","0.01","0.3","0.1","0.24","0","0.49","0.88","0.75","0.02","0.16","0.43","0.6","0.47000000000000003","0.98","0.27","0.56","0.79","0.27","0.66","0.15","0.74","0.84","0.66","0.15","0.52","0.39","0.92","0","0.6","399","1","395"
"1","1649","0","0.12","0.19","0.26","0.48","0.79","0.91","0.19","0.1","0.23","0","0.62","0.58","0.84","0.64","0.8200000000000001","0.46","0.07","0.15","0.04","0.04","0.43","0.87","0.27","0.97","0.8300000000000001","0.17","0.37","0.79","0.16","0.9","0.97","0.63","0.16","0.9500000000000001","405","1","395"
"1","1650","0.37","0.29","0.44","0.11","0.31","0.13","0","0","0.45","0.4","0","0.65","0.22","0.64","0.41000000000000003","0.9400000000000001","0.35000000000000003","0","0.44","0.45","0.41000000000000003","0.15","0.21","0.55","0.15","0.26","0.98","0.09","0.29","0.64","0.22","0.33","0.04","1","0.66","403","1","395"
"1","1651","0.87","0.02","0.32","0.26","0.3","0.5","0.98","0","0.34","0.87","0","0.26","0.71","0.22","0","0.26","0.19","0","0.45","0.87","0.84","0.54","0.8300000000000001","0.04","0.58","0.17","0.59","0.8","0.29","0.93","0.19","0.5700000000000001","0.88","0","0.93","395","1","395"
"1","1652","0.97","0.02","0.11","0.4","0","0.84","0.3","0.32","0.34","0.7000000000000001","0","0.9400000000000001","0.22","0.63","0.37","0.63","0.92","0","0.27","0.93","0.23","0.15","0.1","0.4","0.76","0.17","0.24","0.49","0.89","0.6900000000000001","0.38","0.9500000000000001","0.67","0.11","0","395","1","395"
"1","1653","0.27","0","0.26","0.6","0.5","0.01","0.36","0.19","0.26","0.27","0","0.02","0.71","0.23","0.3","0.18","0.21","0","0.3","0.6","0.32","0.64","0.53","0.99","0.78","0.36","0.35000000000000003","0.89","0.04","0.49","0.8","0.24","0.96","0.75","0.9","395","1","395"
